LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364794	62381371	18	Plant height	9574	Height at year 0 (cm)	H_0	24.4	cm	Single				0.244	m			1.45294	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364794	62381372	18	Plant height	9575	Height at year 1 (cm)	H_1	24	cm	Single				0.24	m			1.02409	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 1 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364794	62381373	18	Plant height	9576	Height at year 2 (cm)	H_2	31	cm	Single				0.31	m			1.02523	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 2 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364794	62381374	18	Plant height	9577	Height at year 4 (cm)	H_4	46	cm	Single				0.46	m			1.47607	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 4 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364794	62381375	18	Plant height	9578	Height at year 5 (cm)	H_5	54.5	cm	Single				0.545	m			1.59673	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 5 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381430			441	Plant ID / Individual ID	ID	W426_32											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381431			9571	Provenance: mother tree	Family	W426											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381432			9572	Botanical garden code	Garden	J6											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381433			2300	Block ID	bloc	D6											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381434			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381435			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	E											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381436			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381437			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381438	18	Plant height	9574	Height at year 0 (cm)	H_0	16	cm	Single				0.16	m		62380662	0.572485	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381439	18	Plant height	9575	Height at year 1 (cm)	H_1	20	cm	Single				0.2	m		62381137	0.636519	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 1 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381440	18	Plant height	9576	Height at year 2 (cm)	H_2	34	cm	Single				0.34	m			1.20236	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 2 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381441	18	Plant height	9577	Height at year 4 (cm)	H_4	52.5	cm	Single				0.525	m			1.76469	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 4 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364796	62381442	18	Plant height	9578	Height at year 5 (cm)	H_5	62.7	cm	Single				0.627	m			1.91074	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 5 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381482			441	Plant ID / Individual ID	ID	W426_33											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381483			9571	Provenance: mother tree	Family	W426											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381484			9572	Botanical garden code	Garden	J4											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381485			2300	Block ID	bloc	B8											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381486			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381487			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	E											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381488			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381489			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364797	62381490	18	Plant height	9574	Height at year 0 (cm)	H_0	17.1	cm	Single				0.171	m			0.711209	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381515			441	Plant ID / Individual ID	ID	W426_36											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381516			9571	Provenance: mother tree	Family	W426											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381517			9572	Botanical garden code	Garden	J6											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381518			2300	Block ID	bloc	B9											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381519			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381520			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	E											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381521			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381522			9573	Individual status at transplant	seed_info	seed											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381523	18	Plant height	9574	Height at year 0 (cm)	H_0	29.5	cm	Single				0.295	m			1.84895	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381524	18	Plant height	9575	Height at year 1 (cm)	H_1	35.5	cm	Single				0.355	m			1.85629	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 1 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381525	18	Plant height	9576	Height at year 2 (cm)	H_2	50	cm	Single				0.5	m			1.94186	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 2 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381526	18	Plant height	9577	Height at year 4 (cm)	H_4	69	cm	Single				0.69	m			2.36147	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 4 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364799	62381527	18	Plant height	9578	Height at year 5 (cm)	H_5	92	cm	Single				0.92	m			2.76976	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 5 (cm)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381567			441	Plant ID / Individual ID	ID	W426_37											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual ID number		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381568			9571	Provenance: mother tree	Family	W426											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Mother tree		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381569			9572	Botanical garden code	Garden	J4											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Garden code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381570			2300	Block ID	bloc	C8											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Bloc code		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381571			1863	Habitat / site description	Habitat	SF											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Habitat where individual were grown: SF (seasonally flooded); HT (hill tops)		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381572			522	Origin of seed material; provenance of seed, seed origin	PROV_Region	E											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Provenance Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381573			449	Location Region	PLANT_Region	W											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Planting Region: East (E) or West (W) of French Guiana		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381574			9573	Individual status at transplant	seed_info	seedling											Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Individual status at transplant: as ungerminated seed or seedling		
Tysklind	Niklas	739	Symphonia seedling reciprocal transplantation experiment	Symphonia globuliferabu	52505	Symphonia globulifera	6364800	62381575	18	Plant height	9574	Height at year 0 (cm)	H_0	9.2	cm	Single				0.092	m			1.13457	Tysklind N., Etienne MP., Scotti-Saintagne C., Tinaut A., Casalis M., Troispoux V., Cazal SO., Brousseau L, Ferry B, Scotti I (2020). Microgeographic local adaptation and ecotype distributions: the role of selective processes on early life history traits in sympatric, ecologically divergent Symphonia populations. Ecology and Evolution. Accepted. https://doi.org/10.22541/au.158705417.70708833	Height at year 0 (cm)		
