taxon_name,level_6
Ononis,Ononis
Pinguicula,Pinguicula
Plantago coronopus-type,Plantago
Plantago major/P. media-type,Plantago
Plantago maritima-type,Plantago
Poterium sanguisorba,Poterium
Sagina-type,Sagina
Saxifraga hypnoides-type,Saxifraga
Scilla-type,Scilla
Scutellaria,Scutellaria
Silene dioica-type,Silene
Silene flos-cuculi,Silene
Spergula-type,Spergula
Stellaria holostea,Rabelera
Valeriana officinalis-type,Valeriana
Acacia,Acacia
Adenostyles,Adenostyles
Carex,Carex
Cicuta virosa,Cicuta
Coronilla,Coronilla
Gladiolus,Gladiolus
Glaucium,Glaucium
Ligustrum vulgare,Ligustrum
Lilium martagon,Lilium
Limosella,Limosella
Luzula,Luzula
Malva-type,Malva
Silene dioica,Silene
Swertia,Swertia
Bidens,Bidens
Knautia,Knautia
Persicaria maculosa,Persicaria
Rosa-type,Rosa
Taraxacum-type,Taraxacum
Trifolium repens,Trifolium
Pinaceae,Pinaceae
Cardueae,Asteraceae
Triticum-type,Triticum
Monotropa,Monotropa
Cuscuta,Cuscuta
Lilium,Lilium
Solanum,Solanum
cf. Hypericum,Hypericum
Syringa,Syringa
Amygdaloideae,Rosaceae
cf. Primula,Primula
Plantaginaceae,Plantaginaceae
Astragalus alpinus,Astragalus
Hypericum perforatum-type,Hypericum
Rhododendron-type,Rhododendron
Sagina,Sagina
Cistaceae,Cistaceae
Engelhardia-type,Engelhardia
Eryngium-type,Eryngium
Polygalaceae,Polygalaceae
Trifolium repens-type,Trifolium
Pyrus-type,Pyrus
Empetrum-type,Empetrum
Montia,Montia
Achillea,Achillea
Acer campestre-type,Acer
Berula-type,Berula
Campanulaceae undiff.,Campanulaceae
Castanea sativa,Castanea
Centaurea jacea-type,Centaurea
Convolvulus arvensis,Convolvulus
Fallopia convolvulus-type,Fallopia
Gypsophila,Gypsophila
Malus-type,Malus
Mercurialis perennis,Mercurialis
Onobrychis-type,Onobrychis
Ranunculus acris-type,Ranunculus
Scleranthus perennis,Scleranthus
Sorbus-type,Sorbus
Viscum album,Viscum
Adoxa moschatellina,Adoxa
Anemone nemorosa-type,Anemone
Astragalus cf. A. glycyphyllos,Astragalus
Avena/Triticum-type,Poaceae
Cornus suecica,Cornus
Hypericum perforatum,Hypericum
Juniperus communis,Juniperus
Lysimachia-type,Lysimachia
Papaver rhoeas-type,Papaver
Potentilla recta,Potentilla
Prunus padus,Prunus
Ranunculus undiff.,Ranunculus
Rhododendron tomentosum,Rhododendron
Sorbus aucuparia,Sorbus
Trientalis europaea,Lysimachia
Gentianella campestris-type,Gentianella
Silene vulgaris-type,Silene
Valeriana officinalis,Valeriana
Balsaminaceae,Balsaminaceae
Oxalidaceae,Oxalidaceae
Hippocastanoideae,Sapindaceae
Rumex subg. Rumex,Rumex
Liliaceae-type,Liliaceae
Rumex/Oxyria,Rumex
Alchemilla,Alchemilla
Arctous alpina,Arctostaphylos
Artemisia norvegica,Artemisia
Astragalus frigidus,Astragalus
Astragalus/Oxytropis-type,Fabaceae
Capsella-type,Capsella
Carex-type,Carex
Convallaria,Convallaria
Ephedra distachya,Ephedra
Ephedra fragilis,Ephedra
Euphrasia,Euphrasia
Gentiana campestris,Gentianella
Gentiana nivalis,Gentiana
Micranthes stellaris,Micranthes
Myricaria,Myricaria
Ranunculus sp.,Ranunculus
Rubus sp.,Rubus
Rumex longifolius,Rumex
Sibbaldia,Sibbaldia
Silene acaulis,Silene
Verbascum,Verbascum
Veronica,Veronica
Angelica-type,Angelica
Astragalus cf. A. alpinus,Astragalus
Geranium sylvaticum-type,Geranium
Rumex acetosa/R. acetosella-type,Rumex
Tofieldia pusilla,Tofieldia
Trollius europaeus,Trollius
Valeriana excelsa subsp. sambucifolia-type,Valeriana
Arctium-type,Arctium
Cannabaceae undiff.,Cannabaceae
Cerastium cerastoides-type,Cerastium
Geranium sylvaticum,Geranium
Pedicularis palustris-type,Pedicularis
Pimpinella-type,Sanguisorba
Saussurea-type,Saussurea
Silene acaulis-type,Silene
Artemisia cf. A. norvegica,Artemisia
Galeopsis-type,Galeopsis
Lobelia dortmanna,Lobelia
Populus tremula,Populus
Rumex longifolius-type,Rumex
Saxifraga cespitosa-type,Saxifraga
Cerastium,Cerastium
cf. Artemisia,Artemisia
cf. Carpinus,Carpinus
cf. Ephedra fragilis,Ephedra
cf. Ilex,Ilex
cf. Mercurialis,Mercurialis
cf. Prunus,Prunus
cf. Thalictrum,Thalictrum
cf. Urtica,Urtica
Ephedra distachya subsp. helvetica-type,Ephedra
Ephedra fragilis-type,Ephedra
Erica,Erica
Helianthemum-type,Helianthemum
Ranunculus sect. Batrachium-type,Ranunculus
cf. Chrysosplenium,Chrysosplenium
cf. Cyperaceae-type,Cyperaceae
cf. Empetrum,Empetrum
cf. Larix,Larix
cf. Melampyrum,Melampyrum
cf. Saxifraga granulata,Saxifraga
cf. Saxifraga stellaris-type,Micranthes
cf. Scutellaria,Scutellaria
Cornus suecica (thick wall),Cornus
Ericaceae cf. Calluna,Ericaceae
Euphorbiaceae cf. Mercurialis,Euphorbiaceae
Onagraceae cf. Epilobium,Onagraceae
Rubus cf. R. idaeus,Rubus
Anagallis cf. A. arvensis,Lysimachia
Anagallis cf. A. tenella,Lysimachia
Centaurea cyanus-type,Centaurea
Centaurea nigra-type,Centaurea
cf. Frangula alnus,Frangula
cf. Lycopsis arvensis,Lycopsis
cf. Myricaria germanica,Myricaria
Diapensia lapponica,Diapensia
Polygonum cf. P. aviculare,Polygonum
Primula farinosa,Primula
Rumex cf. R. longifolius,Rumex
"Alnus (shrub, pale shallow pores)",Alnus
"Alnus (tree, robust deep pores)",Alnus
Betula (hybrid),Betula
Cannabaceae cf. Cannabis sativa,Cannabaceae
Centaurea cf. C. cyanus,Centaurea
cf. Gentiana pneumonanthe,Gentiana
Chamaenerion-type,Chamaenerion
Chrysosplenium-type,Chrysosplenium
Micranthes cf. M. stellaris,Micranthes
Plantago cf. P. coronopus,Plantago
Saxifraga cf. S. oppositifolia,Saxifraga
Saxifraga granulata-type,Saxifraga
Spergularia,Spergularia
Lonicera caerulea,Lonicera
cf. Populus,Populus
Cichorieae,Asteraceae
Pedicularis-type,Pedicularis
Anemone sect. Pulsatilla,Pulsatilla
Lactuca-type,Lactuca
Rutaceae,Rutaceae
Myosotis,Myosotis
Malus,Malus
Anagallis arvensis,Lysimachia
Corylus avellana-type,Corylus
Jasione montana,Jasione
Vicia sylvatica-type,Vicia
Alnus glutinosa-type,Alnus
Anthriscus sylvestris-type,Anthriscus
Chaerophyllum hirsutum-type,Chaerophyllum
Dipsacus,Dipsacus
Heracleum-type,Heracleum
Lonicera xylosteum,Lonicera
Peucedanum-type,Peucedanum
Phyteuma,Phyteuma
Pimpinella major-type,Pimpinella
Ranunculus arvensis,Ranunculus
Rumex obtusifolius-type,Rumex
Vicia cracca-type,Vicia
Bupleurum-type,Bupleurum
Carduus,Carduus
Carum carvi,Carum
Chamaenerion angustifolium-type,Chamaenerion
Daucus,Daucus
Gnaphalium-type,Gnaphalium
Polygonatum,Polygonatum
Sanicula europaea,Sanicula
Seseli-type,Seseli
Viburnum lantana,Viburnum
Alchemilla-type,Alchemilla
Amaranthaceae-type,Amaranthaceae
Anthericum,Anthericum
Anthyllis,Anthyllis
Apium,Apium
Aruncus-type,Aruncus
Astragalus alpinus-type,Astragalus
Astrantia-type,Astrantia
Bartsia-type,Bartsia
Celtis australis,Celtis
Centaurea montana,Centaurea
Cerastium arvense-type,Cerastium
Cerinthe,Cerinthe
Consolida-type,Consolida
Cornus mas,Cornus
Cynoglossum officinale-type,Cynoglossum
Daucus carota,Daucus
Dianthus superbus-type,Dianthus
Digitalis-type,Digitalis
Falcaria-type,Falcaria
Genista-type,Genista
Gentiana pneumonanthe-type,Gentiana
Gypsophila repens-type,Gypsophila
Heliotropium,Heliotropium
Laserpitium latifolium-type,Laserpitium
Ligusticum mutellina,Mutellina
Linum catharticum-type,Linum
Lithospermum officinale,Lithospermum
Minuartia rubra-type,Minuartia
Morus alba-type,Morus
Ornithogalum-type,Ornithogalum
Pimpinella anisum,Pimpinella
Plantago alpina-type,Plantago
Primula farinosa-type,Primula
Primula hirsuta-type,Primula
Pterocarya fraxinifolia,Pterocarya
Pulmonaria-type,Pulmonaria
Sanguisorba minor-type,Sanguisorba
Scutellaria-type,Scutellaria
Senecio,Senecio
Silenoideae-type,Caryophyllaceae
Symphytum,Symphytum
Thesium,Thesium
Thymelaeaceae,Thymelaeaceae
Veratrum,Veratrum
Gagea,Gagea
Pinus cembra-type,Pinus
Plantago sp.,Plantago
Pulmonaria,Pulmonaria
Fallopia,Fallopia
Koenigia alpina,Koenigia
Pleurospermum austriacum,Pleurospermum
Scleranthus annuus,Scleranthus
Soldanella,Soldanella
Valeriana dioica-type,Valeriana
Veratrum-type,Veratrum
Plantago media-type,Plantago
Aconitum-type,Aconitum
Centaurea stoebe-type,Centaurea
Galeopsis,Galeopsis
Gentiana asclepiadea-type,Gentiana
Lysimachia vulgaris,Lysimachia
Ribes cf. R. alpinum,Ribes
Sambucus cf. S. ebulus,Sambucus
Valeriana dioica subsp. simplicifolia,Valeriana
Viola arvensis-type,Viola
Comarum-type,Comarum
Lysimachia nemorum,Lysimachia
Pinguicula vulgaris,Pinguicula
Spergularia-type,Spergularia
Helianthemum nummularium-type,Helianthemum
Helianthemum oelandicum subsp. alpestris-type,Helianthemum
Paradisea liliastrum,Paradisea
Pinus cembra,Pinus
Plantago atrata-type,Plantago
Spermatophyta undiff. (cf. upland herbs),undiff
Centaurea nigra,Centaurea
Crassulaceae,Crassulaceae
Linaria,Linaria
Odontites,Odontites
Oleaceae,Oleaceae
Quercus ilex-type,Quercus
Quercus robur-type,Quercus
Thalictrum-type,Thalictrum
Calystegia,Calystegia
Carduus-type,Carduus
Centaurea jacea,Centaurea
Cynoglossum,Cynoglossum
Dianthus,Dianthus
Digitalis,Digitalis
Linum usitatissimum,Linum
Lotus pedunculatus,Lotus
Papaver-type,Papaver
Polygonum-type sensu lato,Polygonum
Reseda,Reseda
Scleranthus,Scleranthus
Solanum nigrum,Solanum
Spergula arvensis,Spergula
Vicia cracca,Vicia
Asphodelus,Asphodelus
Centaurea collina,Centaurea
Ceratonia,Ceratonia
Cistus,Cistus
Quercus suber-type,Quercus
Cytisus,Cytisus
Quercus robur,Quercus
Spergula,Spergula
Epipactis,Epipactis
Lycopsis arvensis-type,Lycopsis
Rhamnus-type,Rhamnus
Rhus coriaria-type,Rhus
Vicia/Lathyrus,Vicia
Convolvulus arvensis-type,Convolvulus
Cuscuta europaea-type,Cuscuta
Iris pseudacorus-type,Iris
Jasione montana-type,Jasione
Matricaria-type,Matricaria
Rumex aquaticus-type,Rumex
Rumex crispus-type,Rumex
Saxifraga aizoides-type,Saxifraga
Succisa-type,Succisa
Tilia cordata-type,Tilia
Tilia platyphyllos-type,Tilia
Cerastium alpinum-type,Cerastium
Cerastium undiff.,Cerastium
Cirsium/Carduus,Cirsium
Filipendula vulgaris,Filipendula
Hypericum pulchrum-type,Hypericum
Prunus cf. P. padus,Prunus
Rubus saxatilis,Rubus
Salix pentandra-type,Salix
Saussurea nuda,Saussurea
Saxifraga aizoides,Saxifraga
Stellaria undiff.,Stellaria
Succisa pratensis,Succisa
cf. Salix herbacea,Salix
Chrysosplenium oppositifolium,Chrysosplenium
Prunus avium/P. spinosa,Prunus
Silene uniflora subsp. uniflora-type,Silene
Alnus glutinosa/A. incana,Alnus
Centaurea collina-type,Centaurea
Cytisus-type,Cytisus
Koenigia alpina-type,Koenigia
Plantago alpina,Plantago
Centaurea montana-type,Centaurea
Eranthis hyemalis,Eranthis
Euphrasia-type,Euphrasia
Falcaria vulgaris,Falcaria
Petasites,Petasites
Rumex alpinus,Rumex
Alchemilla/Aphanes,Alchemilla
Allium ursinum-type,Allium
Aruncus dioicus,Aruncus
Bellis-type,Bellis
Bistorta officinalis/B. vivipara,Bistorta
Calystegia sepium,Calystegia
Centaurea scabiosa-type,Centaurea
cf. Anthericum,Anthericum
cf. Cannabis sativa,Cannabis
cf. Humulus lupulus,Humulus
cf. Xanthium-type,Xanthium
Coronilla-type,Coronilla
Echium vulgare,Echium
Epipactis palustris,Epipactis
Glyceria-type,Glyceria
Gypsophila fastigiata,Gypsophila
Helianthemum canum-type,Helianthemum
Helianthemum oelandicum-type,Helianthemum
Loranthus europaeus,Loranthus
Lysimachia nummularia,Lysimachia
Lysimachia thyrsiflora,Lysimachia
Lythrum portula,Lythrum
Medicago sativa,Medicago
Ranunculus flammula-type,Ranunculus
Rumex acetosa/Oxyria-type,Rumex
Rumex crispus,Rumex
Salix glauca-type,Salix
Salix polaris-type,Salix
Salvia,Salvia
Scorzonera humilis-type,Scorzonera
Scrophularia,Scrophularia
Solanum nigrum-type,Solanum
Thymus-type,Thymus
Tussilago-type,Tussilago
Urtica urens,Urtica
Valeriana dioica,Valeriana
Lilium martagon-type,Lilium
Dipsacoideae undiff.,Caprifoliaceae
Gentiana pneumonanthe,Gentiana
Jasminum,Jasminum
Viola arvensis,Viola
Viola riviniana,Viola
Sambucus nigra/S. racemosa,Sambucus
Delphinium-type,Delphinium
Nigella,Nigella
Panicum-type,Panicum
Fraxinus ornus,Fraxinus
Genista,Genista
Pinus pinaster-type,Pinus
Quercus coccifera,Quercus
Bruckenthalia,Erica
Rheum,Rheum
Aphanes-type,Aphanes
Araliaceae undiff.,Araliaceae
Astrantia major,Astrantia
Ballota-type,Ballota
Bryonia,Bryonia
Chelidonium majus,Chelidonium
Conium-type,Conium
Cornus mas-type,Cornus
Daucus-type,Daucus
Dorycnium-type,Lotus
Euonymus europaeus,Euonymus
Helleborus-type,Ranunculaceae
Hippocrepis,Hippocrepis
Linum alpinum-type,Linum
Oxalis acetosella,Oxalis
Papaver argemone-type,Papaver
Trifolium spadiceum,Trifolium
Anemone nemorosa,Anemone
Carpinus-type,Carpinus
Poaceae undiff. (>40 µm),Poaceae
Poaceae undiff. (<40 µm),Poaceae
Rumex acetosa/R. acetosella,Rumex
Stachys sylvatica,Stachys
Armeria maritima (type B),Armeria
Cuscuta lupuliformis,Cuscuta
Helianthemum undiff.,Helianthemum
Spergula arvensis-type,Spergula
Verbena officinalis,Verbena
Agrostemma githago,Agrostemma
cf. Herniaria,Herniaria
cf. Sagina,Sagina
Cornus cf. C. suecica,Cornus
Elymus-type,Elymus
Gentianella campestris,Gentianella
Hystrix,Elymus
Odontites-type,Odontites
Polygonatum-type,Polygonatum
Primula vulgaris-type,Primula
Sambucus cf. S. racemosa,Sambucus
Saxifraga cf. S. nivalis,Saxifraga
Stellaria cf. S. palustris,Stellaria
Stellaria graminea,Stellaria
Carex hirta-type,Carex
Caryophyllaceae cf. Silene latifolia subsp. alba,Caryophyllaceae
Gypsophila muralis,Psammophiliella
Melilotus officinalis,Melilotus
Stellaria cf. S. media,Stellaria
Allium vineale-type,Allium
Armeria maritima subsp. elongata,Armeria
cf. Littorella,Littorella
cf. Lobelia,Lobelia
cf. Montia,Montiaceae
Iris pseudacorus,Iris
Papaver argemone,Roemeria
Polygala vulgaris,Polygala
Rumex conglomeratus-type,Rumex
Saxifraga cf. S. aizoides,Saxifraga
Trifolium pratense,Trifolium
cf. Humulus,Humulus
Chenopodium album,Chenopodium
Fumaria,Fumaria
Pimpinella,Pimpinella
Scabiosa columbaria,Scabiosa
Valerianella dentata,Valerianella
Hornungia,Hornungia
Listera,Listera
Poaceae (large),Poaceae
Anthericum-type,Anthericum
Anthriscus sylvestris,Anthriscus
Calluna vulgaris-type,Calluna
Centaurea montana/Cyanus triumfettii,Centaurea
Cerastium fontanum-type,Cerastium
Cornus sanguinea-type,Cornus
Falcaria vulgaris-type,Falcaria
Fraxinus excelsior-type,Fraxinus
Fritillaria-type,Fritillaria
Herniaria glabra-type,Herniaria
Humulus/Cannabis-type,Humulus
Ilex aquifolium-type,Ilex
Laurus,Laurus
Linum austriacum-type,Linum
Morus alba,Morus
Pentaglottis sempervirens,Pentaglottis
Pinus sylvestris-type,Pinus
Saxifraga granulata,Saxifraga
Sorbus aucuparia-type,Sorbus
Trifolium badium-type,Trifolium
Anethum-type,Anethum
Filipendula-type,Filipendula
Linaria-type,Linaria
Adonis-type,Adonis
Iris-type,Iris
Berberis vulgaris,Berberis
Betula cf. B. nana,Betula
cf. Xanthium,Xanthium
Cyperus,Cyperus
Empetrum cf. E. nigrum,Empetrum
Gypsophila fastigiata-type,Gypsophila
Lithospermum-type,Lithospermum
Populus tremula-type,Populus
Silene undiff.,Silene
Urtica cf. U. dioica,Urtica
Agropyron-type,Agropyron
Arum/Acorus,Arum/Acora
Buxus sempervirens,Buxus
cf. Cannabis,Cannabis
cf. Chrysanthemum,Chrysanthemum
cf. Sorbus aucuparia,Sorbus
cf. Triticum turgidum subsp. dicoccon,Triticum
Dactylis-type,Dactylis
Fallopia convolvulus/F. dumetorum,Fallopia
Glechoma-type,Glechoma
Phleum-type,Phleum
Polygonatum verticillatum,Polygonatum
Rumex cf. R. obtusifolius,Rumex
Sambucus cf. S. nigra,Sambucus
Staphylea,Staphylea
Poaceae (Cerealia-type) undiff.,Poaceae
Arnica montana,Arnica
Bellis,Bellis
Convallaria majalis,Convallaria
Cytisus scoparius,Cytisus
Erigeron,Erigeron
Hippocrepis-type,Hippocrepis
Homogyne,Homogyne
Lonicera xylosteum-type,Lonicera
Medicago falcata-type,Medicago
Mercurialis annua,Mercurialis
Onosma,Onosma
Tussilago farfara,Tussilago
Valeriana tripteris-type,Valeriana
Ranunculus lingua-type,Ranunculus
Cichorium-type,Cichorium
Loranthaceae,Loranthaceae
Arbutus,Arbutus
Arceuthobium oxycedri,Arceuthobium
Asparagus acutifolius,Asparagus
Asphodeline,Asphodeline
Asphodelus albus-type,Asphodelus
Calligonum,Calligonum
Cardamine-type,Cardamine
Carlina,Carlina
Carthamus,Carthamus
Carthamus-type,Carthamus
Centaurium,Centaurium
Cistus monspeliensis,Cistus
Cistus salviifolius,Cistus
Crupina-type,Crupina
Cyperus-type,Cyperus
Epipactis palustris-type,Epipactis
Erica arborea-type,Erica
Ficus,Ficus
Gagea/Tulipa,Gagea/Tulipa
Helleborus foetidus,Helleborus
Linum usitatissimum-type,Linum
Lycopsis arvensis,Lycopsis
Lygeum spartum,Lygeum
Myrtus communis,Myrtus
Nerium oleander,Nerium
Ostrya/Carpinus orientalis,Ostrya
Paronychia-type,Paronychia
Pinus halepensis-type,Pinus
Quercus cerris/Q. suber,Quercus
Quercus pubescens-type,Quercus
Theligonum cynocrambe,Theligonum
Viburnum tinus,Viburnum
Aster/Achillea,Asteraceae
Carpinus orientalis,Carpinus
Jurinea,Jurinea
Quercus cerris,Quercus
Mercurialis perennis-type,Mercurialis
Minuartia-type,Minuartia
Orlaya grandiflora,Orlaya
Torilis arvensis,Torilis
Trifolium alpinum-type,Trifolium
Asarum europaeum,Asarum
Betula pendula,Betula
Betula pubescens,Betula
Cichorium,Cichorium
Santalaceae,Santalaceae
Eupatorium-type,Eupatorium
Convolvulus-type,Convolvulus
Pinus peuce,Pinus
Quercus cerris-type,Quercus
Verbascum-type,Verbascum
cf. Polemonium,Polemonium
Knautia/Dipsacus,Knautia
Plantago media/P. montana,Plantago
Gypsophila-type,Gypsophila
Pistacia lentiscus,Pistacia
Saxifraga paniculata-type,Saxifraga
Sempervivum,Sempervivum
Streptopus amplexifolius,Streptopus
Vincetoxicum,Vincetoxicum
Xeranthemum,Xeranthemum
Myosotis arvensis-type,Myosotis
Lotus corniculatus,Lotus
Poterium,Poterium
Quercus (deciduous),Quercus
Rumex aquaticus,Rumex
cf. Avena,Avena
Hordeum/Secale,Hordeum
Sambucus ebulus,Sambucus
Tilia undiff.,Tilia
Androsace-type,Androsace
Arctostaphylos uva-ursi-type,Arctostaphylos
Bambusa-type,Bambusa
Betula pubescens-type,Betula
Bruckenthalia-type,Erica
Cedrus-type,Cedrus
Chamaenerion,Chamaenerion
Coniferae-type,undiff
Geranium-type,Geranium
Juglandaceae-type,Juglandaceae
Magnolia-type,Magnolia
Podocarpus-type,Podocarpus
Rumex cf. R. alpinus,Rumex
Sileneae,Caryophyllaceae
Sorbus aria-type,Sorbus
Tsuga diversifolia-type,Tsuga
Tsuga-type,Tsuga
Buphthalmum,Buphthalmum
Geum montanum-type,Geum
Holosteum umbellatum,Holosteum
Ligusticum mutellinoides-type,Ligusticum
Minuartia verna-type,Minuartia
Moehringia-type,Moehringia
Myricaria germanica,Myricaria
Turgenia latifolia,Turgenia
Centaurea undiff.,Centaurea
Fagopyrum-type,Fagopyrum
Knautia arvensis-type,Knautia
Scleranthus annuus-type,Scleranthus
Angelica sylvestris,Angelica
Athamanta cretensis,Athamanta
Lonicera alpigena,Lonicera
Coriaria,Coriaria
Cyperus capitatus,Cyperus
Gentiana verna,Gentiana
Olea europaea,Olea
Ranunculus lanuginosus,Ranunculus
Stellaria holostea-type,Stellaria
Anemone sect. Pulsatilla-type,Anemone
Centaurea solstitialis-type,Centaurea
Cistus albidus-type,Cistus
Cotinus-type,Cotinus
Fraxinus angustifolia-type,Fraxinus
Heliotropium-type,Heliotropium
Marrubium,Marrubium
Myrtus,Myrtus
Plantago lagopus-type,Plantago
Quercus (deciduous-type),Quercus
Quercus (evergreen-type),Quercus
Teucrium-type,Teucrium
Anthemideae,Asteraceae
Crepis,Crepis
Myrrhis-type,Myrrhis
Parnassia-type,Parnassia
Hypericum elodes,Hypericum
Rumex hydrolapathum,Rumex
Atropa belladonna,Atropa
Borago,Borago
Limonium,Limonium
Spartium,Spartium
Viola tricolor,Viola
Calystegia sepium-type,Calystegia
Dioscorea,Dioscorea
Apium-type,Apium
Plantago pro parte,Plantago
Ammi,Ammi
Atriplex,Atriplex
Urticalean Rosids,undiff
Rosaceae (type A),Rosaceae
Rosaceae (type B),Rosaceae
Androsace alpina-type,Androsace
Chrysosplenium undiff.,Chrysosplenium
Lamium album-type,Lamium
Narcissus pseudonarcissus-type,Narcissus
Phyteuma-type,Phyteuma
Saxifraga hirculus-type,Saxifraga
Vicia/Lathyrus-type,Vicia
Echium-type,Echium
Helleborus viridis-type,Helleborus
Narcissus-type,Narcissus
Homogyne-type,Homogyne
Tozzia alpina,Tozzia
Asteroideae pro parte,Asteraceae
Caryophyllaceae pro parte,Caryophyllaceae
Euphorbia cf. E. palustris,Euphorbia
Fabaceae pro parte,Fabaceae
Lamiaceae pro parte,Lamiaceae
Liliaceae pro parte,Liliaceae
Melampyrum pratense,Melampyrum
Poaceae pro parte,Poaceae
Ranunculaceae pro parte,Ranunculaceae
Rosaceae pro parte,Rosaceae
Spermatophyta undiff. (upland herbs),undiff
Muscari,Muscari
Gentiana lutea,Gentiana
Hedera-type,Araliaceae
Pinus sibirica,Pinus
Rumex/Oxyria-type,Rumex
Centaurea cf. C. cyanus-type,Centaurea
Centaurea cf. C. nigra-type,Centaurea
Centaurea cf. C. scabiosa-type,Centaurea
cf. Acorus,Acorus
cf. Alchemilla,Alchemilla
cf. Armeria (type A),Armeria
cf. Cedrus,Cedrus
cf. Daphne,Daphne
cf. Epilobium,Epilobium
cf. Myrtus,Myrtus
cf. Olea,Olea
cf. Persicaria amphibia,Persicaria
cf. Polygonum,Polygonum
cf. Succisa,Succisa
cf. Viscum,Viscum
Cannabis sativa-type,Cannabis
Agrimonia-type,Agrimonia
Andromeda polifolia,Andromeda
Arnica-type,Arnica
Sison amomum,Sison
Sium latifolium-type,Sium
Torilis nodosa,Torilis
Trinia glauca,Trinia
Sanguisorba-type,Sanguisorba
Betula humilis,Betula
cf. Filipendula,Filipendula
cf. Sorbus,Sorbus
Ulex/Cytisus sect. Spartopsis,Ulex
cf. Ruta,Ruta
cf. Veronica,Veronica
Lamiaceae (hexacolpate),Lamiaceae
Lamiaceae (tricolpate),Lamiaceae
Psylliostachys spicata,Psylliostachys
Rumex cf. R. hydrolapathum,Rumex
Amaranthus,Amaranthus
Alnus subg. Alnobetula,Alnus
Campanula/Jasione,Campanula
Zygophyllum,Zygophyllum
Rhamnus/Frangula,Rhamnus
Convallaria-type,Convallaria
Dioscorea communis,Dioscorea
Lonicera nigra,Lonicera
Maianthemum bifolium,Maianthemum
Saxifraga hirsuta-type,Saxifraga
Silaum silaus,Silaum
Scorzonera-type,Scorzonera
Linum undiff.,Linum
Lobelia-type,Lobelia
Lycopus/Mentha,Lycopus/Mentha
Myricaria germanica-type,Myricaria
Cerastium fontanum,Cerastium
Narthecium-type,Narthecium
Aesculus hippocastanum,Aesculus
Nicotiana,Nicotiana
Meum athamanticum,Meum
Colchicum-type,Colchicum
cf. Verbascum,Verbascum
Calystegia-type,Calystegia
Cornus mas/C. suecica,Cornus
Ericales (tetrad),undiff
Sium-type,Sium
Acer campestre,Acer
Brassicaceae-type,Brassicaceae
Polemonium caeruleum,Polemonium
Sedum/Rhodiola cf. R. rosea,Sedum
Aethusa cynapium,Aethusa
Agrostemma,Agrostemma
Antennaria-type,Antennaria
Arnica,Arnica
Bellidiastrum-type,Bellidiastrum
Carum carvi-type,Carum
Chaerophyllum,Chaerophyllum
Chrysanthemum-type,Chrysanthemum
Conium maculatum,Conium
Inula,Inula
Liliaceae-type undiff.,Liliaceae
Pastinaca sativa,Pastinaca
Peucedanum palustre,Thysselinum
Polemonium-type,Polemonium
Primula veris-type,Primula
Ranunculus flammula,Ranunculus
Scandix pecten-veneris,Scandix
Silene viscaria-type,Silene
Swertia perennis,Swertia
Torilis japonica,Torilis
Buglossoides arvensis,Buglossoides
Eryngium campestre,Eryngium
Myricaria-type,Myricaria
Plantago-type,Plantago
Betula fruticosa,Betula
Saxifraga hirsuta,Saxifraga
Chelidonium-type,Chelidonium
Orthilia,Orthilia
Scleranthus-type,Scleranthus
Cichorioideae-type,Asteraceae
Digitalis purpurea-type,Digitalis
Erica ciliaris-type,Erica
Lythrum salicaria-type,Lythrum
Poaceae (annulus >10 µm),Poaceae
Rumex sanguineus-type,Rumex
Solidago virgaurea-type,Solidago
Anagallis tenella,Lysimachia
Myosotis arvensis,Myosotis
Poaceae (<37 µm),Poaceae
Celastraceae,Celastraceae
Lobelioideae,Campanulaceae
Platycarya,Platycarya
Quercus (evergreen),Quercus
Crataegus monogyna,Crataegus
Plantago tenuiflora,Plantago
Umbilicus rupestris,Umbilicus
Vicia sylvatica,Vicia
Anemone alpina,Anemone
Chaerophyllum-type,Chaerophyllum
Gentiana-type,Gentiana
Peucedanum,Peucedanum
Plantago montana,Plantago
Polygala vulgaris-type,Polygala
Ranunculus aconitifolius,Ranunculus
Seseli,Seseli
Homogyne alpina,Homogyne
Xanthium spinosum-type,Xanthium
Meum-type,Meum
Oenanthe fistulosa-type,Oenanthe
Plantago atrata,Plantago
Pleurospermum-type,Pleurospermum
Pseudofumaria lutea-type,Pseudofumaria
Rumex alpinus-type,Rumex
Scabiosa columbaria-type,Scabiosa
Staphylea pinnata,Staphylea
Succisa pratensis-type,Succisa
Trachycarpus fortunei,Trachycarpus
Tribulus terrestris,Tribulus
Viola canina-type,Viola
Berula erecta,Berula
Galanthus-type,Galanthus
Matthiola-type,Matthiola
Artemisia herba-alba-type,Artemisia
Artemisia vulgaris-type,Artemisia
Brassica-type,Brassica
Cotinus coggygria,Cotinus
Loranthus,Loranthus
Onosma-type,Onosma
Paliurus,Paliurus
Ranunculus repens-type,Ranunculus
Ranunculus sceleratus-type,Ranunculus
Rubus fruticosus,Rubus
Scrophularia/Verbascum,Scrophularia
Symphytum-type,Symphytum
Thymus/Mentha,Thymus/Mentha
Adonis,Adonis
Aster/Achillea-type,Aster/Achillea
Armeria (type A),Armeria
Armeria (type B),Armeria
cf. Digitalis,Digitalis
cf. Geum,Geum
Glaux,Astragalus
Trifolium undiff.,Trifolium
