taxon_name,level_6
Epilobium palustre,Epilobium
Scutellaria galericulata,Scutellaria
Triticum undiff.,Triticum
Orthilia secunda,Orthilia
Taraxacum officinale,Taraxacum
"Caryophyllaceae (periporate, excluding Paronychioideae)",Caryophyllaceae
Juniperus communis-type,Juniperus
"Poaceae (Cerealia, 37-40 µm)",Poaceae
"Poaceae (Cerealia, 40-50 µm)",Poaceae
"Poaceae (Cerealia, >50 µm)",Poaceae
Vicia faba,Vicia
Agrostemma-type,Agrostemma
cf. Shepherdia,Shepherdia
Ericoideae,Ericaceae
Festuca,Festuca
Rosaceae (herbs) undiff.,Rosaceae
Quercus faginea-type,Quercus
Scilla,Scilla
Odontites/Euphrasia,Odontites
Ricinus communis,Ricinus
Spartium junceum,Spartium
Pinus indet.,Pinus
Salix-type,Salix
cf. Pterocarya,Pterocarya
cf. Gentianaceae,Gentianaceae
Valerianaceae undiff.,Valerianaceae
Mercurialis-type,Mercurialis
Plantago cf. P. lanceolata,Plantago
Rubus chamaemorus-type,Rubus
Corylus/Myrica undiff.,Corylus
Cistus undiff.,Cistus
Geum/Potentilla,Geum
Parietaria-type,Parietaria
Phillyrea-type,Phillyrea
Quercus ilex/Q. coccifera-type,Quercus
Rubiaceae cf. Galium,Rubiaceae
Valeriana undiff.,Valeriana
Daphne/Thymelaea,Daphne/Thymelaea
Ruta,Ruta
Scabiosa-type,Scabiosa
Crocus,Crocus
Ephedra major subsp. major,Ephedra
Pinus nigra-type,Pinus
cf. Sanguisorba,Sanguisorba
cf. Verbena,Verbena
Fagus/Nyssa,Fagus
cf. Juniperus,Juniperus
Lygeum,Lygeum
Olea/Phillyrea,Olea/Phillyrea
Andromeda-type,Andromeda
Betula/Corylus,Betula/Corylus
Erodium-type,Erodium
Ficaria,Ficaria
Helianthemum marifolium,Helianthemum
Lotus undiff.,Lotus
Poaceae (>37 µm),Poaceae
Primula elatior-type,Primula
Sagina apetala-type,Sagina
Scrophularia nodosa-type,Scrophularia
Ulex/Cytisus sect. Spartopsis-type,Ulex
Gilia-type,Gilia
Camassia-type,Camassia
Alchemilla pentaphyllea,Alchemilla
Hypericum elodes-type,Hypericum
Ailanthus altissima,Ailanthus
Angelica archangelica,Angelica
Anthericum liliago,Anthericum
Arctium lappa-type,Arctium
Campanula rapunculoides,Campanula
Cicer arietinum,Cicer
Colchicum autumnale,Colchicum
Echinophora-type,Echinophora
Geranium molle group,Geranium
Geranium pratense group,Geranium
Hyoscyamus niger,Hyoscyamus
Larix decidua-type,Larix
Medicago lupulina-type,Medicago
Medicago sativa-type,Medicago
Polygala comosa-type,Polygala
Rubus undiff.,Rubus
Salvia pratensis-type,Salvia
Vicia hirsuta/V. tetrasperma,Vicia
Lysimachia nemorum-type,Lysimachia
Circaea-type,Circaea
Asteraceae undiff. (type 2),Asteraceae
cf. Cuscuta,Cuscuta
Pinguicula cf. P. vulgaris,Pinguicula
Scleranthus cf. S. perennis,Scleranthus
Asperula,Asperula
Centaurium erythraea,Centaurium
Fumaria officinalis,Fumaria
Morus-type,Morus
Erythranthe guttata,Erythranthe
Andromeda polifolia var. latifolia,Andromeda
Cupressaceae cf. Thuja occidentalis,Cupressaceae
Prunus serotina,Prunus
Rhododendron canadense,Rhododendron
Vaccinium angustifolium-type,Vaccinium
Vaccinium oxycoccos,Vaccinium
Vaccinium undiff.,Vaccinium
Orobanchaceae,Orobanchaceae
Quercus faginea,Quercus
Anagallis arvensis-type,Lysimachia
Cichorium intybus-type,Cichorium
Poaceae (annulus 10-12 µm),Poaceae
cf. Glyceria,Glyceria
Malus sylvestris,Malus
Poterium sanguisorba subsp. sanguisorba,Poterium
Pyrola-type,Pyrola
Ilex verticillata,Ilex
Cucumis-type,Cucumis
Linum-type,Linum
Lythrum-type,Lythrum
Quercus indet.,Quercus
Quercus ithaburensis,Quercus
Styrax-type,Styrax
Narcissus,Narcissus
Cistaceae undiff.,Cistaceae
Cuscuta-type,Cuscuta
Amaranthaceae (broken),Amaranthaceae
Amaranthaceae (crumpled),Amaranthaceae
Asteraceae undiff. (broken),Asteraceae
Asteraceae undiff. (crumpled),Asteraceae
Cedrus (broken),Cedrus
Cedrus (crumpled),Cedrus
Cedrus (degraded),Cedrus
Cornaceae-type,Cornaceae
Cyperaceae (broken),Cyperaceae
Cyperaceae (corroded),Cyperaceae
Cyperaceae (crumpled),Cyperaceae
Cyperaceae (degraded),Cyperaceae
Echinops-type,Echinops
Fraxinus ornus-type,Fraxinus
Oleaceae (broken),Oleaceae
Oleaceae (crumpled),Oleaceae
Oleaceae (obscured),Oleaceae
Ostrya/Corylus-type,Ostrya
Pinaceae (broken),Pinaceae
Pinaceae (corroded),Pinaceae
Pinaceae (crumpled),Pinaceae
Pinaceae (degraded),Pinaceae
Pinaceae (obscured),Pinaceae
Pinus (broken),Pinus
Pinus (corroded),Pinus
Pinus (crumpled),Pinus
Pinus (degraded),Pinus
Pinus (fragmented),Pinus
Poaceae (broken),Poaceae
"Poaceae (Cerealia-type, broken)",Poaceae
"Poaceae (Cerealia-type, corroded)",Poaceae
"Poaceae (Cerealia-type, crumpled)",Poaceae
Poaceae (corroded),Poaceae
Poaceae (crumpled),Poaceae
Poaceae (degraded),Poaceae
Polygonum-type,Polygonum
Quercus coccifera-type (broken),Quercus
Quercus coccifera-type: corroded,Quercus
Quercus coccifera-type (crumpled),Quercus
Quercus undiff. (broken),Quercus
Quercus undiff. (corroded),Quercus
Quercus undiff. (crumpled),Quercus
Quercus undiff. (degraded),Quercus
Quercus undiff. (obscured),Quercus
Anagallis tenella-type,Lysimachia
Arnoseris,Arnoseris
Cicendia filiformis,Cicendia
Cistus monspeliensis-type,Cistus
Erica scoparia-type,Erica
Fumaria officinalis-type,Fumaria
Gynandriris sisyrinchium,Moraea
Halimium halimifolium-type,Halimium
Helianthemum croceum-type,Helianthemum
Tuberaria guttata,Tuberaria
Actaea spicata,Actaea
Anemone pulsatilla-type,Anemone
Anethum graveolens,Anethum
Legousia,Legousia
Leucojum,Leucojum
Robinia pseudoacacia,Robinia
Vaccaria hispanica,Gypsophila
Viburnum opulus/V. tinus,Viburnum
Carya glabra-type,Carya
Carya tomentosa-type,Carya
Haplophyllum-type,Haplophyllum
Anemone subg. Anemone,Anemone
Artemisia alba-type,Artemisia
Genista/Cytisus,Genista/Cytisus
Lathyrus linifolius-type,Lathyrus
Medicago-type,Medicago
Potentilla erecta,Potentilla
Centaurea jacea/C. nigra-type,Centaurea
Cytisus/Genista-type,Cytisus
Lamium amplexicaule-type,Lamium
Lamium purpureum var. hybridum-type,Lamium
Orlaya-type,Orlaya
Polygonum cognatum,Polygonum
Rumex conglomeratus,Rumex
Teucrium pyrenaicum-type,Teucrium
Urtica atrovirens,Urtica
Geranium columbinum-type,Geranium
Geranium pusillum-type,Geranium
Acanthus-type,Acanthus
Amaryllidaceae,Amaryllidaceae
Asphodelus/Asphodeline,Asphodelus
Atropa-type,Atropa
Chenopodium sp.,Chenopodium
Convolvulus undiff.,Convolvulus
Crocus-type,Crocus
Dracunculus,Dracunculus
Hypecoum-type,Hypecoum
Lavatera-type,Malva
Mesembryanthemum,Mesembryanthemum
Paeonia,Paeonia
Plantago lanceolata/P. lagopus,Plantago
Prunus sp.,Prunus
Punica granatum,Punica
Quercus ilex/Q. coccifera,Quercus
Sarcopoterium spinosum/Poterium sanguisorba,Sarcopoterium
Senecio sp.,Senecio
Arnoseris minima,Arnoseris
Caryophyllaceae (porate),Caryophyllaceae
Conopodium majus,Conopodium
Allium cf. A. sibiricum,Allium
cf. Genista,Genista
Papaver radicatum-type,Papaver
Artemisia sp.,Artemisia
Astragalus/Oxytropis,Astragalus
Capsella,Capsella
Gentianella sp.,Gentianella
Ranunculus glacialis,Ranunculus
Sonchus,Sonchus
Lyonia,Lyonia
Sanguinaria canadensis,Sanguinaria
Toxicodendron,Toxicodendron
Primula scandinavica-type,Primula
Sorbus cf. S. aucuparia,Sorbus
Rumex sp.,Rumex
Avena sativa,Avena
cf. Avena sativa,Avena
cf. Peucedanum-type,Peucedanum
Linum bienne-type,Linum
Sorbus sp.,Sorbus
Thalictrum flavum,Thalictrum
Triticum aestivum,Triticum
Vaccinium sp.,Vaccinium
Plantago cf. P. major,Plantago
Vaccinium uliginosum,Vaccinium
Vaccinium vitis-idaea,Vaccinium
Apiaceae cf. Pleurospermum,Apiaceae
cf. Lamiaceae,Lamiaceae
Ericaceae cf. Vaccinium,Ericaceae
Juglans-type,Juglans
Rosaceae cf. Prunus,Rosaceae
Rosaceae cf. Sorbus,Rosaceae
Aesculus-type,Aesculus
Dipsacaceae undiff.,Dipsacaceae
Atriplex sp.,Atriplex
Centaurea sp.,Centaurea
Chrysosplenium alternifolium,Chrysosplenium
Helianthemum sp.,Helianthemum
Krascheninnikovia ceratoides,Krascheninnikovia
Salsola sp.,Salsola
Thalictrum sp.,Thalictrum
Cassia,Cassia
Fabaceae (reticulate),Fabaceae
Hibiscus,Hibiscus
Medicago lupulina,Medicago
Trifolium montanum-type,Trifolium
Pinus cembroides,Pinus
Angelica,Angelica
Dictamnus albus,Dictamnus
Pastinaca-type,Pastinaca
Pinus (haplostellate),Pinus
Tussilago,Tussilago
Pyrus,Pyrus
Kalmia procumbens,Kalmia
Fragaria vesca,Fragaria
Pinus mugo,Pinus
Pinus nigra,Pinus
Ajuga,Ajuga
Lotus sp.,Lotus
Morus nigra,Morus
Bromus hordeaceus-type,Bromus
Anthriscus,Anthriscus
Betula/Carpinus,Betula/Carpinus
Biscutella,Biscutella
Centaurea alpina,Rhaponticoides
Omalotheca,Omalotheca
Carlina-type,Carlina
Centaurea aspera-type,Centaurea
cf. Pterocarya/Juglans,Pterocarya
Cirsium cf. C. palustre,Cirsium
Cyanus triumfettii,Centaurea
Liliales,undiff
Pinus mugo/P. sylvestris,Pinus
Plantago maritima subsp. serpentina,Plantago
Polycarpon tetraphyllum,Polycarpon
Ranunculus fluitans-type,Ranunculus
Sesamoides,Sesamoides
Solanum dulcamara/Sedum,Solanum
Solenanthus-type,Solenanthus
Thalictrum minus,Thalictrum
Valeriana tuberosa,Valeriana
Anemone pulsatilla,Pulsatilla
Anemone pulsatilla group,Pulsatilla
Consolida ambigua-type,Delphinium
Frangula alnus-type,Frangula
Limonium vulgare (type A),Limonium
Ribes rubrum-type,Ribes
Prunella vulgaris-type,Prunella
Amaranthaceae (small),Amaranthaceae
Apiaceae (medium),Apiaceae
Caryophyllaceae (large),Caryophyllaceae
Caryophyllaceae (small),Caryophyllaceae
cf. Cornus,Cornus
cf. Gentiana,Gentiana
cf. Mentha,Mentha
cf. Oxyria,Oxyria
Poaceae (small),Poaceae
Quercus rotundifolia,Quercus
Orontium,Orontium
Lotus maritimus,Lotus
Trifolium pannonicum,Trifolium
Asteraceae indet.,Asteraceae
Baccharis,Baccharis
Chaenactis,Chaenactis
"Poaceae (Cerealia-type, indeterminable)",Poaceae
Centaurea pro parte,Centaurea
Cistus pro parte,Cistus
Plantago altissima-type,Plantago
Plantago argentea-type,Plantago
Plantago carinata-type,Plantago
Quercus pro parte,Quercus
Rhamnus/Paliurus,Rhamnus
Alnus viridis subsp. suaveolens,Alnus
Pinus laricio,Pinus
Pinus maritima,Pinus
Coriaria myrtifolia,Coriaria
Ambrosia sp.,Ambrosia
Linum cf. L. usitatissimum,Linum
Tragopogon-type,Tragopogon
Rumex mexicanus,Rumex
Convolvulaceae undiff.,Convolvulaceae
Cornus subg. Thelycrania,Cornus
Lythraceae undiff.,Lythraceae
Microsteris,Microsteris
Dryas integrifolia,Dryas
cf. Campanula,Campanula
cf. Mirabilis,Mirabilis
Astragalus/Lupinus,Astragalus/Lupinus
Rhus typhina,Rhus
Mentha arvensis,Mentha
Micranthes cf. M. punctata,Micranthes
Ranunculus-type undiff.,Ranunculus
Rubus cf. R. chamaemorus,Rubus
Betula (20-25 µm),Betula
Betula (>25 µm),Betula
Abies,Abies
Alnus incana,Alnus
Alnus undiff.,Alnus
Alnus viridis,Alnus
Amaranthaceae,Amaranthaceae
Andromeda,Andromeda
Apiaceae,Apiaceae
Artemisia,Artemisia
Asteroideae undiff.,Asteraceae
Betula,Betula
Bistorta officinalis-type,Bistorta
Brassicaceae,Brassicaceae
Caryophyllaceae,Caryophyllaceae
Cornus,Cornus
Cyperaceae undiff.,Cyperaceae
Epilobium,Epilobium
Ericaceae undiff.,Ericaceae
Fabaceae,Fabaceae
Galium,Galium
Ilex,Ilex
Juniperus,Juniperus
Lamiaceae,Lamiaceae
Liliaceae,Liliaceae
Linnaea borealis,Linnaea
Micranthes stellaris-type,Micranthes
Myrica,Myrica
Persicaria maculosa-type,Persicaria
Picea undiff.,Picea
Pinus subg. Pinus,Pinus
Pinus subg. Strobus,Pinus
Pinus undiff.,Pinus
Poaceae,Poaceae
Populus,Populus
Potentilla-type,Potentilla
Primulaceae,Primulaceae
Ranunculus,Ranunculus
Rosaceae undiff.,Rosaceae
Salix,Salix
Sambucus-type,Sambucus
Sanguisorba,Sanguisorba
Saxifraga oppositifolia-type,Saxifraga
Scrophulariaceae,Scrophulariaceae
Ulmus,Ulmus
Urtica,Urtica
Vaccinium,Vaccinium
Viburnum,Viburnum
Ambrosia-type,Ambrosia
Carya,Carya
Castanea,Castanea
Celtis,Celtis
Cichorioideae,Asteraceae
Cyperaceae,Cyperaceae
Ephedra,Ephedra
Ericales,undiff
Fagus,Fagus
Impatiens,Impatiens
Larix,Larix
Liquidambar,Liquidambar
Magnolia,Magnolia
Nyssa,Nyssa
Ostrya/Carpinus,Ostrya
Picea,Picea
Plantago,Plantago
Platanus,Platanus
Quercus,Quercus
Rosaceae,Rosaceae
Rumex,Rumex
Taxus,Taxus
Thalictrum,Thalictrum
Tilia,Tilia
Tsuga,Tsuga
Aconitum,Aconitum
Ambrosia,Ambrosia
Androsace,Androsace
Astragalus,Astragalus
Bistorta vivipara,Bistorta
Brassicaceae undiff.,Brassicaceae
Bupleurum,Bupleurum
Cassiope,Cassiope
Dryas,Dryas
Empetrum,Empetrum
Ericales undiff.,undiff
Gentiana,Gentiana
Geum,Geum
Hedysarum,Hedysarum
Oxyria digyna,Oxyria
Pinus,Pinus
Plantago major,Plantago
Polemonium,Polemonium
Potentilla,Potentilla
Pyrola,Pyrola
Ranunculaceae undiff.,Ranunculaceae
Rubus chamaemorus,Rubus
Saussurea,Saussurea
Spiraea,Spiraea
Tofieldia,Tofieldia
Valeriana,Valeriana
Alnus,Alnus
Ericaceae,Ericaceae
Geranium,Geranium
Persicaria amphibia,Persicaria
Saxifragaceae,Saxifragaceae
Juglans,Juglans
Polygonaceae,Polygonaceae
Pseudotsuga,Pseudotsuga
Ranunculaceae,Ranunculaceae
Ribes,Ribes
Acer,Acer
Angiospermae undiff. (herbs),undif
Arceuthobium,Arceuthobium
Juniperus-type,Juniperus
Polygonaceae undiff.,Polygonaceae
Prunus-type,Prunus
Sambucus,Sambucus
Campanula,Campanula
Filipendula,Filipendula
Morus,Morus
Polygonum sensu lato,Polygonum
Saxifraga oppositifolia,Saxifraga
Vitis,Vitis
Betulaceae,Betulaceae
Betulaceae undiff.,Betulaceae
Caltha-type,Caltha
Cupressaceae undiff.,Cupressaceae
Campanulaceae,Campanulaceae
Caryophyllaceae undiff.,Caryophyllaceae
Epilobium-type,Epilobium
Fraxinus,Fraxinus
Lysichiton,Lysichiton
Rhamnus,Rhamnus
Spiraea-type,Spiraea
Bistorta officinalis,Bistorta
Scrophulariaceae undiff.,Scrophulariaceae
Stellaria,Stellaria
Alnus viridis-type,Alnus
Euphorbia,Euphorbia
Juglans nigra-type,Juglans
Lysimachia,Lysimachia
Persicaria lapathifolia-type,Persicaria
Plantago major-type,Plantago
Plantago undiff.,Plantago
Poaceae (Cerealia-type),Poaceae
Poaceae undiff.,Poaceae
Rhus,Rhus
Trifolium-type,Trifolium
Xanthium,Xanthium
Zanthoxylum,Zanthoxylum
Asteroideae,Asteraceae
Betula nana,Betula
Betula sect. Apterocaryon,Betula
Betula sect. Betula,Betula
Cirsium,Cirsium
Iridaceae,Iridaceae
Linum,Linum
Pinus sylvestris,Pinus
Polygonum,Polygonum
Achillea-type,Achillea
Bidens-type,Bidens
Cupressaceae,Cupressaceae
Plantago lanceolata,Plantago
Polygonum aviculare-type,Polygonum
Prunus,Prunus
Rubus,Rubus
Viburnum opulus-type,Viburnum
Zea mays,Zea
Calluna vulgaris,Calluna
Carpinus,Carpinus
Centaurea cyanus,Centaurea
Fagopyrum,Fagopyrum
Frangula alnus,Frangula
Hedera,Hedera
Plantago media,Plantago
Viscum,Viscum
Euphorbiaceae,Euphorbiaceae
Humulus,Humulus
Spermatophyta undiff. (trees),undiff
Allium-type,Allium
Ostrya,Ostrya
Anemone-type,Anemone
Arctostaphylos,Arctostaphylos
Astragalus-type,Astragalus
Caprifoliaceae sensu lato,Caprifoliaceae
Koenigia islandica,Koenigia
Papaveraceae,Papaveraceae
Rhododendron,Rhododendron
Saxifraga cernua-type,Saxifraga
Anthemis-type,Anthemis
Aster-type,Aster
Circaea,Circaea
Crataegus,Crataegus
Helianthemum,Helianthemum
Hypericum-type,Hypericum
Lythrum salicaria,Lythrum
Melampyrum,Melampyrum
Poaceae (Cerealia),Gramineae
Polygala,Polygala
Rumex acetosa,Rumex
Rumex acetosella,Rumex
Rumex obtusifolius,Rumex
Rumex undiff.,Rumex
Scabiosa,Scabiosa
Serratula-type,Serratula
Sinapis-type,Sinapsis
Sorbus,Sorbus
Stachys-type,Stachys
Succisa,Succisa
Vicia-type,Vicia
Armeria,Armeria
Asteraceae,Asteraceae
Centaurea,Centaurea
Faboideae,Faboidea
Geraniaceae,Geraniaceae
Hypericum,Hypericum
Lonicera,Lonicera
Plantago maritima,Plantago
Prunella,Prunella
Pterocarya,Pterocarya
Trifolium,Trifolium
Verbenaceae,Verbenaceae
Anemone,Anemone
Boraginaceae,Boraginaceae
Sedum,Sedum
Betula nana-type,Betula
Plantago major/P. media,Plantago
Rubiaceae,Rubiaceae
Carpinus betulus,Carpinus
Centaurea scabiosa,Centaurea
Chrysosplenium,Chrysosplenium
Cirsium-type,Cirsium
Corylus avellana,Corylus
Echium,Echium
Euonymus,Euonymus
Galium-type,Galium
Lotus-type,Lotus
Lysimachia vulgaris-type,Lysimachia
Lythrum,Lythrum
Mentha-type,Mentha
Parnassia palustris,Parnassia
Picea abies,Picea
Poaceae (Cerealia) undiff.,Gramineae
Polygonum aviculare,Polygonum
Ranunculus arvensis-type,Ranunculus
Ranunculus-type,Ranunculus
Rumex acetosa-type,Rumex
Sambucus nigra-type,Sambucus
Sanguisorba officinalis,Sanguisorba
Senecio-type,Senecio
Silene-type,Silene
Trifolium pratense-type,Trifolium
Vaccinium-type,Vaccinium
Cerastium-type,Cerastium
Dryas octopetala,Dryas
Hordeum-type,Hordeum
Humulus/Cannabis,Humulus
Lathyrus-type,Lathyrus
Mercurialis,Mercurialis
Secale,Secale
Alnus glutinosa,Alnus
Convolvulaceae,Convolvulaceae
Echinops,Echinops
Plumbaginaceae,Plumbaginaceae
Spergula/Spergularia,Spergula
Ulmus glabra,Ulmus
Ulmus laevis,Ulmus
Ulmus minor,Ulmus
Valerianoideae,Stachytarpheta
Vitis vinifera,Vitis
Aquifoliaceae,Aquifoliaceae
Cupressaceae/Taxaceae undiff.,Cupressaceae
Saxifraga,Saxifraga
Anthemis,Anthemis
Berberis,Berberis
Urticaceae,Urticaceae
Arctium,Arctium
Koenigia,Koenigia
Medicago,Medicago
Tilia cordata,Tilia
cf. Carya,Carya
Pinus subg. Strobus undiff.,Pinus
Anagallis-type,Lysimachia
Campanula-type,Campanula
Cannabis-type,Cannabis
Empetrum nigrum,Empetrum
Fraxinus excelsior,Fraxinus
Hedera helix,Hedera
Ilex aquifolium,Ilex
Juglans regia,Juglans
Ononis-type,Ononis
Pedicularis,Pedicularis
Plantago coronopus,Plantago
Plantago lanceolata-type,Plantago
Plantago uniflora,Plantago
Rhinanthus-type,Rhinanthus
Scrophularia-type,Scrophularia
Taxus baccata,Taxus
Teucrium,Teucrium
Aster,Aster
Nitraria,Nitraria
Rhamnaceae,Rhamnaceae
Tamaricaceae,Tamaricaceae
Betula (shrub),Betula
Betula undiff.,Betula
Pinus subg. Pinus undiff.,Pinus
Polemoniaceae,Polemoniaceae
Geum-type,Geum
Anacardiaceae,Anacardiaceae
Onagraceae undiff.,Onagraceae
Cupressaceae/Taxaceae,Cupressaceae
Elaeagnus,Elaeagnus
Ostrya-type,Ostrya
Berberidaceae,Berberidaceae
Parthenocissus,Parthenocissus
Alnus hirsuta,Alnus
Alnus viridis subsp. fruticosa,Alnus
Betula nana subsp. exilis,Betula
Betula pendula subsp. mandshurica,Betula
Larix gmelinii,Larix
Picea obovata,Picea
Acalypha,Acalypha
Euphorbiaceae undiff.,Euphorbiaceae
Trema,Trema
Fagaceae,Fagaceae
Gentianaceae,Gentianaceae
Malvaceae,Malvaceae
Caprifoliaceae undiff.,Caprifoliaceae
Parnassia,Parnassia
Verbena,Verbena
Chenopodium,Chenopodium
Menispermaceae,Menispermaceae
Oxalis,Oxalis
Clethra,Clethra
Viola,Viola
Resedaceae,Resedaceae
Primula,Primula
Violaceae,Violaceae
Bistorta,Bistorta
Lamiaceae undiff.,Lamiaceae
Aesculus,Aesculus
Buxus,Buxus
Castanopsis,Castanopsis
Celtis/Aphananthe,Celtis
Cryptomeria,Cryptomeria
Haloragis,Haloragis
Juglans/Pterocarya,Juglans
Ligustrum,Ligustrum
Persicaria,Persicaria
Quercus sect. Cyclobalanopsis,Quercus
Quercus subg. Quercus,Quercus
Sciadopitys,Sciadopitys
Symplocos,Symplocos
Araliaceae,Araliaceae
Carpinus tschonoskii,Carpinus
Castanea/Castanopsis,Castanea
Cupressaceae-type,Cupressaceae
Fagus crenata,Fagus
Fagus japonica,Fagus
Mallotus,Mallotus
Phellodendron,Phellodendron
Weigela,Weigela
Carduoideae,Asteraceae
Clematis-type,Clematis
Coptis,Coptis
Reynoutria,Reynoutria
Skimmia,Skimmia
Larix-type,Larix
Veronica-type,Veronica
Agrimonia,Agrimonia
Iris,Iris
Apocynaceae,Apocynaceae
Araceae,Araceae
Clematis,Clematis
Convolvulus,Convolvulus
Juncaceae,Juncaceae
Lobelia,Lobelia
Orchidaceae,Orchidaceae
Papaver,Papaver
Ulmaceae,Ulmaceae
Pinus subg. Pinus-type,Pinus
Pinus subg. Strobus-type,Pinus
Arecaceae,Arecaceae
Cannabis,Cannabis
Ranunculus acris,Ranunculus
Stachys,Stachys
Valerianella,Valerianella
Allium,Allium
Elaeagnaceae,Elaeagnaceae
Fragaria,Fragaria
Gordonia,Gordonia
Ilex-type,Ilex
Viburnum-type,Viburnum
Urticaceae/Moraceae,Urticaceae
Calendula,Calendula
Gossypium,Gossypium
Rosa,Rosa
Vitaceae,Vitaceae
Castanea-type,Castanea
Solanum dulcamara,Solanum
Xanthium-type,Xanthium
cf. Taxus,Taxus
Linaceae,Linaceae
Lycium,Lycium
Heracleum,Heracleum
Plantaginaceae undiff.,Plantaginaceae
Prunella-type,Prunella
Rubus-type,Rubus
Cannabis sativa,Cannabis
Actaea,Actaea
cf. Rhus,Rhus
Anemone sect. Hepatica,Hepatica
Cannabaceae,Cannabaceae
Caprifoliaceae,Caprifoliaceae
Commelinaceae,Commelinaceae
Cornaceae,Cornaceae
Daphne,Daphne
Frangula,Frangula
Listera-type,Listera
Olea,Olea
Phillyrea,Phillyrea
Pistacia,Pistacia
Sedum-type,Sedum
Adonis aestivalis,Adonis
Anagallis,Lysimachia
Centranthus,Centranthus
Fumana,Fumana
Serratula,Serratula
Trollius,Trollius
Artemisia-type,Artemisia
Cornus sanguinea,Cornus
Malva,Malva
Rhamnus cathartica,Rhamnus
Secale cereale,Secale
Cichorioideae undiff.,Asteraceae
Eryngium,Eryngium
Helleborus,Helleborus
Hordeum,Hordeum
Jasione,Jasione
Humulus lupulus,Humulus
Urtica dioica-type,Urtica
Cardamine,Cardamine
Cedrus,Cedrus
Claytonia acutifolia,Claytonia
Corydalis,Corydalis
Dacrydium,Dacrydium
Draba,Draba
Koenigia sect. Aconogonon,Koenigia
Lythraceae,Lythraceae
Picea sect. Eupicea,Picea
Picea sect. Omorika,Picea
Podocarpus,Podocarpus
Taraxacum,Taraxacum
Moraceae,Moraceae
Arenaria,Arenaria
Betula (tree),Betula
Citrus,Citrus
Dodonaea,Dodonaea
Oleaceae undiff.,Oleaceae
Sisyrinchium-type,Sisyrinchium
Solanaceae,Solanaceae
Viburnum opulus,Viburnum
Myosotis-type,Myosotis
Silene,Silene
Eucalyptus,Eucalyptus
Arenaria-type,Arenaria
Armeria-type,Armeria
Chelidonium,Chelidonium
Crataegus-type,Crataegus
Ephedra distachya-type,Ephedra
Erodium,Erodium
Herniaria-type,Herniaria
Jasione-type,Jasione
Plantago coronopus-type,Plantago
Plantago major/P. media-type,Plantago
Plantago maritima-type,Plantago
Poterium sanguisorba,Poterium
Sagina-type,Sagina
Saxifraga hypnoides-type,Saxifraga
Scilla-type,Scilla
Scutellaria,Scutellaria
Silene dioica-type,Silene
Spergula-type,Spergula
Valeriana officinalis-type,Valeriana
Acacia,Acacia
Carex,Carex
Cicuta virosa,Cicuta
Glaucium,Glaucium
Luzula,Luzula
Swertia,Swertia
Knautia,Knautia
Rosa-type,Rosa
Taraxacum-type,Taraxacum
Pinaceae,Pinaceae
Portulacaceae,Portulacaceae
Prosopis,Prosopis
Triticum-type,Triticum
Cuscuta,Cuscuta
Lilium,Lilium
Solanum,Solanum
Hamamelis,Hamamelis
Maianthemum,Maianthemum
Hamamelidaceae,Hamamelidaceae
Betula costata,Betula
Betula dahurica,Betula
Betula ermanii,Betula
Betula schmidtii,Betula
Pinus koraiensis,Pinus
Syringa,Syringa
Plantaginaceae,Plantaginaceae
Hypericum perforatum-type,Hypericum
Sagina,Sagina
Acalypha-type,Acalypha
Cistaceae,Cistaceae
Eryngium-type,Eryngium
mimosoid clade,Fabaceae
Osmanthus,Osmanthus
Polygalaceae,Polygalaceae
Sapindus,Sapindus
Sisyrinchium,Sisyrinchium
Trifolium repens-type,Trifolium
Polygonum sect. Polygonum,Polygonum
Lithocarpus,Lithocarpus
Acer campestre-type,Acer
Campanulaceae undiff.,Campanulaceae
Castanea sativa,Castanea
Centaurea jacea-type,Centaurea
Convolvulus arvensis,Convolvulus
Fallopia convolvulus-type,Fallopia
Gypsophila,Gypsophila
Malus-type,Malus
Mercurialis perennis,Mercurialis
Onobrychis-type,Onobrychis
Ranunculus acris-type,Ranunculus
Sorbus-type,Sorbus
Viscum album,Viscum
Anemone nemorosa-type,Anemone
Cornus suecica,Cornus
Papaver rhoeas-type,Papaver
Ranunculus undiff.,Ranunculus
Rhododendron tomentosum,Rhododendron
Trientalis europaea,Lysimachia
Gentianella campestris-type,Gentianella
Silene vulgaris-type,Silene
Balsaminaceae,Balsaminaceae
Oxalidaceae,Oxalidaceae
Liliaceae-type,Liliaceae
Rumex/Oxyria,Rumex
Sapindaceae,Sapindaceae
Alchemilla,Alchemilla
Astragalus/Oxytropis-type,Fabaceae
Capsella-type,Capsella
Carex-type,Carex
Ephedra distachya,Ephedra
Ephedra fragilis,Ephedra
Euphrasia,Euphrasia
Myricaria,Myricaria
Sibbaldia,Sibbaldia
Verbascum,Verbascum
Veronica,Veronica
Trollius europaeus,Trollius
Cerastium cerastoides-type,Cerastium
Pedicularis palustris-type,Pedicularis
Pimpinella-type,Sanguisorba
Saussurea-type,Saussurea
Ephedra fragilis-type,Ephedra
Ranunculus sect. Batrachium-type,Ranunculus
Kochia-type,Kochia
cf. Saxifraga stellaris-type,Micranthes
Centaurea cyanus-type,Centaurea
Centaurea nigra-type,Centaurea
Saxifraga granulata-type,Saxifraga
cf. Populus,Populus
