taxon_name,level_6
Thalictrum flavum,Thalictrum
Triticum aestivum,Triticum
Vaccinium sp.,Vaccinium
Plantago cf. P. major,Plantago
Vaccinium uliginosum,Vaccinium
Vaccinium vitis-idaea,Vaccinium
Apiaceae cf. Pleurospermum,Apiaceae
cf. Lamiaceae,Lamiaceae
Ericaceae cf. Vaccinium,Ericaceae
Juglans-type,Juglans
Rosaceae cf. Prunus,Rosaceae
Rosaceae cf. Sorbus,Rosaceae
Aesculus-type,Aesculus
Dipsacaceae undiff.,Dipsacaceae
Hordeum group,Hordeum
Atriplex sp.,Atriplex
Centaurea sp.,Centaurea
Chrysosplenium alternifolium,Chrysosplenium
Helianthemum sp.,Helianthemum
Krascheninnikovia ceratoides,Krascheninnikovia
Salsola sp.,Salsola
Thalictrum sp.,Thalictrum
Cassia,Cassia
Fabaceae (reticulate),Fabaceae
Hibiscus,Hibiscus
Cucurbitaceae,Cucurbitaceae
Medicago lupulina,Medicago
Trifolium montanum-type,Trifolium
Pinus cembroides,Pinus
Angelica,Angelica
Dictamnus albus,Dictamnus
Pastinaca-type,Pastinaca
Pinus (haplostellate),Pinus
Tussilago,Tussilago
Pyrus,Pyrus
Kalmia procumbens,Kalmia
Fragaria vesca,Fragaria
Pinus mugo,Pinus
Pinus nigra,Pinus
Ajuga,Ajuga
Lotus sp.,Lotus
Melilotus,Melilotus
Sambucus racemosa-type,Sambucus
Morus nigra,Morus
Bromus hordeaceus-type,Bromus
Pinus haploxylon,Pinus
Anthriscus,Anthriscus
Betula/Carpinus,Betula/Carpinus
Biscutella,Biscutella
Centaurea alpina,Rhaponticoides
Omalotheca,Omalotheca
Carlina-type,Carlina
Centaurea aspera-type,Centaurea
cf. Pterocarya/Juglans,Pterocarya
Cirsium cf. C. palustre,Cirsium
Cyanus triumfettii,Centaurea
Liliales,undiff
Pinus mugo/P. sylvestris,Pinus
Plantago maritima subsp. serpentina,Plantago
Polycarpon tetraphyllum,Polycarpon
Ranunculus fluitans-type,Ranunculus
Sesamoides,Sesamoides
Solanum dulcamara/Sedum,Solanum
Solenanthus-type,Solenanthus
Thalictrum minus,Thalictrum
Valeriana tuberosa,Valeriana
Aconitum group,Aconitum
Anemone pulsatilla,Pulsatilla
Anemone pulsatilla group,Pulsatilla
Consolida ambigua-type,Delphinium
Frangula alnus-type,Frangula
Gratiola,Gratiola
Limonium vulgare (type A),Limonium
Ribes rubrum-type,Ribes
Sison amomum-type,Sison
Prunella vulgaris-type,Prunella
Amaranthaceae (small),Amaranthaceae
Apiaceae (medium),Apiaceae
Caryophyllaceae (large),Caryophyllaceae
Caryophyllaceae (small),Caryophyllaceae
cf. Gentiana,Gentiana
cf. Oxyria,Oxyria
Poaceae (small),Poaceae
Quercus rotundifolia,Quercus
Orontium,Orontium
Lotus maritimus,Lotus
Trifolium pannonicum,Trifolium
Asteraceae indet.,Asteraceae
Baccharis,Baccharis
Chaenactis,Chaenactis
"Poaceae (Cerealia-type, indeterminable)",Poaceae
Centaurea pro parte,Centaurea
Cistus pro parte,Cistus
Plantago altissima-type,Plantago
Plantago argentea-type,Plantago
Plantago carinata-type,Plantago
Quercus pro parte,Quercus
Rhamnus/Paliurus,Rhamnus
Alnus viridis subsp. suaveolens,Alnus
Pinus laricio,Pinus
Pinus maritima,Pinus
Coriaria myrtifolia,Coriaria
Ambrosia sp.,Ambrosia
Linum cf. L. usitatissimum,Linum
Papaver rhoeas,Papaver
Solanum-type,Solanum
Tragopogon-type,Tragopogon
Anthriscus-type,Anthriscus
Convolvulaceae undiff.,Convolvulaceae
Cornus subg. Thelycrania,Cornus
Lythraceae undiff.,Lythraceae
Betula sect. Costatae,Betula
Abies,Abies
Alnus incana,Alnus
Alnus undiff.,Alnus
Alnus viridis,Alnus
Amaranthaceae,Amaranthaceae
Andromeda,Andromeda
Apiaceae,Apiaceae
Arctostaphylos uva-ursi,Arctostaphylos
Arctous alpina/A. rubra,Arctous
Artemisia,Artemisia
Asteroideae undiff.,Asteraceae
Betula,Betula
Bistorta officinalis-type,Bistorta
Brassicaceae,Brassicaceae
Caryophyllaceae,Caryophyllaceae
Cassiope-type,Cassiope
cf. Juglans,Juglans
cf. Lysimachia,Lysimachia
cf. Ostrya/Carpinus,Ostrya
Coniferae undiff.,Pinales
Cornus,Cornus
Cyperaceae undiff.,Cyperaceae
Elaeagnus commutata,Elaeagnus
Epilobium,Epilobium
Ericaceae undiff.,Ericaceae
Fabaceae,Fabaceae
Galium,Galium
Ilex,Ilex
Juniperus,Juniperus
Lamiaceae,Lamiaceae
Liliaceae,Liliaceae
Linnaea borealis,Linnaea
Micranthes stellaris-type,Micranthes
Myrica,Myrica
Persicaria maculosa-type,Persicaria
Picea glauca,Picea
Picea mariana,Picea
Picea undiff.,Picea
Pinus subg. Pinus,Pinus
Pinus subg. Strobus,Pinus
Pinus undiff.,Pinus
Poaceae,Poaceae
Populus,Populus
Populus balsamifera,Populus
Populus tremuloides,Populus
Potentilla-type,Potentilla
Primulaceae,Primulaceae
Ranunculus,Ranunculus
Rhododendron subsect. Ledum-type,Rhododendron
Rosaceae undiff.,Rosaceae
Rumex/Oxyria digyna,Rumex
Salix,Salix
Sambucus-type,Sambucus
Sanguisorba,Sanguisorba
Saxifraga oppositifolia-type,Saxifraga
Scrophulariaceae,Scrophulariaceae
Shepherdia argentea,Shepherdia
Shepherdia canadensis,Shepherdia
Thalictrum/Coptis,Thalictrum
Tsuga heterophylla,Tsuga
Ulmus,Ulmus
Urtica,Urtica
Vaccinium,Vaccinium
Viburnum,Viburnum
Acer saccharum-type,Acer
Acer undiff.,Acer
Amaranthaceae undiff.,Amaranthaceae
Ambrosia-type,Ambrosia
Carya,Carya
Castanea,Castanea
Celtis,Celtis
Cephalanthus,Cephalanthus
Cichorioideae,Asteraceae
Cyperaceae,Cyperaceae
Ephedra,Ephedra
Ericales,undiff
Fagus,Fagus
Fraxinus nigra-type,Fraxinus
Fraxinus undiff.,Fraxinus
Ilex/Nemopanthus undiff.,Ilex
Impatiens,Impatiens
Iva annua,Iva
Juglans cinerea,Juglans
Juglans nigra,Juglans
Juniperus/Thuja,Juniperus
Larix,Larix
Liquidambar,Liquidambar
Magnolia,Magnolia
Nyssa,Nyssa
Ostrya/Carpinus,Ostrya
Picea,Picea
Pinus strobus,Pinus
Plantago,Plantago
Platanus,Platanus
Quercus,Quercus
Rosaceae,Rosaceae
Rumex,Rumex
Sarcobatus vermiculatus,Sarcobatus
Taxus,Taxus
Thalictrum,Thalictrum
Tilia,Tilia
Tsuga,Tsuga
Aconitum,Aconitum
Ambrosia,Ambrosia
Androsace,Androsace
Astragalus,Astragalus
Bistorta vivipara,Bistorta
Brassicaceae undiff.,Brassicaceae
Bupleurum,Bupleurum
Cassiope,Cassiope
Cnidium,Cnidium
Dodecatheon,Dodecatheon
Douglasia,Androsace
Dryas,Dryas
Empetrum,Empetrum
Ericales undiff.,undiff
Gentiana,Gentiana
Geum,Geum
Hedysarum,Hedysarum
Lagotis glauca,Lagotis
Lesquerella,Physaria
Lupinus,Lupinus
Mertensia-type,Mertensia
Micranthes hieraciifolia,Micranthes
Oxyria digyna,Oxyria
Oxytropis,Oxytropis
Pedicularis lanceolata,Pedicularis
Phlox,Phlox
Pinus,Pinus
Plantago canescens,Plantago
Plantago major,Plantago
Polemonium,Polemonium
Potentilla,Potentilla
Pyrola,Pyrola
Ranunculaceae undiff.,Ranunculaceae
Rhododendron subsect. Ledum,Rhododendron
Rubus chamaemorus,Rubus
Saussurea,Saussurea
Saxifraga cernua,Saxifraga
Saxifraga tricuspidata,Saxifraga
Saxifragaceae undiff.,Saxifragaceae
Spiraea,Spiraea
Tofieldia,Tofieldia
Valeriana,Valeriana
Alnus,Alnus
Ericaceae,Ericaceae
Geranium,Geranium
Mertensia,Mertensia
Persicaria amphibia,Persicaria
Persicaria lapathifolia,Persicaria
Saxifragaceae,Saxifragaceae
Acer cf. A. negundo,Acer
Ceanothus,Ceanothus
Cercocarpus,Cercocarpus
Elaeagnus/Shepherdia argentea,Elaeagnus
Juglans,Juglans
Lewisia,Lewisia
Malvaceae sensu stricto,Malvaceae
Polygonaceae,Polygonaceae
Pseudotsuga,Pseudotsuga
Ranunculaceae,Ranunculaceae
Ribes,Ribes
Acer,Acer
Angiospermae undiff. (herbs),undif
Arceuthobium,Arceuthobium
Ceanothus-type,Ceanothus
Cyclachaena xanthiifolia-type,Cyclachaena
Eriogonum,Eriogonum
Juniperus-type,Juniperus
Persicaria amphibia-type,Persicaria
Pinus albicaulis-type,Pinus
Pinus contorta-type,Pinus
Polygonaceae undiff.,Polygonaceae
Polygonum californicum-type,Polygonum
Prunus-type,Prunus
Pseudotsuga-type,Pseudotsuga
Sambucus,Sambucus
Scrophulariaceae-type,Scrophulariaceae
Sphaeralcea,Sphaeralcea
Campanula,Campanula
Tsuga mertensiana,Tsuga
Acer saccharum,Acer
Cornus canadensis,Cornus
Cornus racemosa,Cornus
Dalea,Dalea
Filipendula,Filipendula
Fraxinus nigra,Fraxinus
Fraxinus pennsylvanica,Fraxinus
Morus,Morus
Polygonum sensu lato,Polygonum
Saxifraga oppositifolia,Saxifraga
Saxifraga undiff.,Saxifraga
Shepherdia,Shepherdia
Vitis,Vitis
Betulaceae,Betulaceae
Betulaceae undiff.,Betulaceae
Caltha-type,Caltha
cf. Pedicularis,Pedicularis
Coptis-type,Coptis
Cupressaceae undiff.,Cupressaceae
Micranthes nivalis-type,Micranthes
Pinus contorta,Pinus
Rubus-type undiff.,Rubus
Saxifraga cf. S. hirculus,Saxifraga
Campanulaceae,Campanulaceae
Dryas-type,Dryas
Acer circinatum-type,Acer
Acer macrophyllum-type,Acer
Amelanchier-type,Amelanchier
Bistorta bistortoides-type,Bistorta
Caryophyllaceae undiff.,Caryophyllaceae
Cornus canadensis-type,Cornus
Epilobium-type,Epilobium
Eriogonum-type,Eriogonum
Fraxinus,Fraxinus
Garrya-type,Garrya
Hydrophyllaceae-type,Hydrophyllaceae
Lysichiton,Lysichiton
Rhamnus,Rhamnus
Spiraea-type,Spiraea
Stellaria-type,Stellaria
Thuja-type,Thuja
Valeriana-type,Valeriana
Valerianella-type,Valerianella
Alnus (pentaporate),Alnus
Alnus (tetraporate),Alnus
Amorpha,Amorpha
Bistorta officinalis,Bistorta
Cercocarpus-type,Cercocarpus
Delphinium,Delphinium
Ephedra trifurca-type,Ephedra
Ephedra viridis-type,Ephedra
Gilia,Gilia
Pedicularis contorta-type,Pedicularis
Pedicularis groenlandica-type,Pedicularis
Polemoniaceae undiff.,Polemoniaceae
Polygonum californicum,Polygonum
Purshia-type,Purshia
Ribes lacustre,Ribes
Ribes montigenum,Ribes
Ribes undiff.,Ribes
Scrophulariaceae undiff.,Scrophulariaceae
Stellaria,Stellaria
Acer negundo,Acer
Acer rubrum,Acer
Acer saccharinum-type,Acer
Acer spicatum,Acer
Alnus incana-type,Alnus
Alnus viridis-type,Alnus
Chenopodium-type,Chenopodium
Ephedra nevadensis-type,Ephedra
Euphorbia,Euphorbia
Fraxinus pennsylvanica-type,Fraxinus
Humulus/Cannabis sativa,Humulus
Iva annua-type,Iva
Juglans cinerea-type,Juglans
Juglans nigra-type,Juglans
Lysimachia,Lysimachia
Persicaria lapathifolia-type,Persicaria
Pinus banksiana/P. resinosa,Pinus
Plantago major-type,Plantago
Plantago undiff.,Plantago
Poaceae (Cerealia-type),Poaceae
Poaceae undiff.,Poaceae
Polygonum sensu lato undiff.,Polygonum
Rhus,Rhus
Salsola,Salsola
Trientalis,Lysimachia
Trifolium-type,Trifolium
Xanthium,Xanthium
Zanthoxylum,Zanthoxylum
Asteroideae,Asteraceae
Betula nana,Betula
Cirsium,Cirsium
Iridaceae,Iridaceae
Linum,Linum
Polygonum,Polygonum
Acer pensylvanicum,Acer
Acer saccharinum,Acer
Achillea-type,Achillea
Bidens-type,Bidens
Celtis/Maclura,Celtis
Cirsium/Carduus-type,Cirsium
Cornus florida,Cornus
Cupressaceae,Cupressaceae
Hypoxis,Hypoxis
Itea,Itea
Juglans undiff.,Juglans
Liriodendron,Liriodendron
Persicaria hydropiper-type,Persicaria
Plantago lanceolata,Plantago
Polygonum aviculare-type,Polygonum
Prunus,Prunus
Rubus,Rubus
Sanguisorba canadensis,Sanguisorba
Urtica-type,Urtica
Viburnum opulus-type,Viburnum
Zea mays,Zea
Carpinus,Carpinus
Fagopyrum,Fagopyrum
Plantago media,Plantago
cf. Saxifragaceae,Saxifragaceae
Cyclachaena xanthiifolia,Cyclachaena
Ephedra torreyana-type,Ephedra
Euphorbiaceae,Euphorbiaceae
Humulus,Humulus
Lamiaceae cf. Stachys,Lamiaceae
Ambrosia/Iva,Ambrosia
Spermatophyta undiff. (shrubs),undiff
Spermatophyta undiff. (trees),undiff
Allium-type,Allium
Amorpha-type,Amorpha
Dalea candida,Dalea
Dalea purpurea-type,Dalea
Dalea undiff.,Dalea
Populus tremuloides-type,Populus
Populus undiff.,Populus
Ranunculaceae (tricolpate),Ranunculaceae
Eupatorium,Eupatorium
Ostrya,Ostrya
Pinus banksiana,Pinus
Anemone-type,Anemone
Arctostaphylos,Arctostaphylos
Astragalus-type,Astragalus
Caprifoliaceae sensu lato,Caprifoliaceae
Diapensia,Diapensia
Hedysarum-type,Hedysarum
Koenigia islandica,Koenigia
Micranthes foliolosa-type,Micranthes
Micranthes hieraciifolia-type,Micranthes
Monotropoideae,Ericaceae
Papaveraceae,Papaveraceae
Pedicularis langsdorffii,Pedicularis
Picea/Pinus undiff.,Picea
Plantago canescens-type,Plantago
Rhododendron,Rhododendron
Saxifraga cernua-type,Saxifraga
Saxifraga tricuspidata-type,Saxifraga
Anthemis-type,Anthemis
Aster-type,Aster
Centaurea-type,Centaurea
Circaea,Circaea
Corylus-type,Corylus
Helianthemum,Helianthemum
Hypericum-type,Hypericum
Lactuca,Lactuca
Lythrum salicaria,Lythrum
Melampyrum,Melampyrum
Poaceae (Cerealia),Gramineae
Polygala,Polygala
Rumex acetosella,Rumex
Rumex undiff.,Rumex
Saxifraga-type,Saxifraga
Sorbus,Sorbus
Stachys-type,Stachys
Vicia-type,Vicia
Armeria,Armeria
Asteraceae,Asteraceae
Centaurea,Centaurea
Chenopodiaceae sensu stricto,Amaranthaceae
Gentianella,Gentianella
Geraniaceae,Geraniaceae
Hypericum,Hypericum
Lonicera,Lonicera
Prunella,Prunella
Pterocarya,Pterocarya
Trifolium,Trifolium
Verbenaceae,Verbenaceae
Anemone,Anemone
Bistorta bistortoides,Bistorta
Boraginaceae,Boraginaceae
Claytonia,Claytonia
Micranthes foliolosa,Micranthes
Sedum,Sedum
Plantago major/P. media,Plantago
Rubiaceae,Rubiaceae
Avena-type,Avena
Chamaenerion angustifolium,Chamaenerion
Cirsium-type,Cirsium
Euonymus,Euonymus
Galium-type,Galium
Lotus-type,Lotus
Lythrum,Lythrum
Mentha-type,Mentha
Parnassia palustris,Parnassia
Poaceae (Cerealia) undiff.,Gramineae
Polygonum aviculare,Polygonum
Ranunculus-type,Ranunculus
Rumex acetosa-type,Rumex
Sambucus nigra-type,Sambucus
Secale-type,Secale
Vaccinium-type,Vaccinium
Viburnum undiff.,Viburnum
Cerastium-type,Cerastium
Humulus/Cannabis,Humulus
Portulaca,Portulaca
Secale,Secale
Triticum,Triticum
Convolvulaceae,Convolvulaceae
Valerianoideae,Stachytarpheta
Alnus viridis subsp. crispa,Alnus
Aquifoliaceae,Aquifoliaceae
Cupressaceae/Taxaceae undiff.,Cupressaceae
Fraxinus americana,Fraxinus
Myricaceae undiff.,Myricaceae
Picea cf. P. glauca,Picea
Picea cf. P. mariana,Picea
Saxifraga,Saxifraga
Pinus det. P. banksiana/P. resinosa,Pinus
Pinus det. P. strobus,Pinus
Abies lasiocarpa,Abies
Acer glabrum,Acer
Agoseris glauca-type,Agoseris
Anthemis,Anthemis
Berberis,Berberis
Cornus sericea,Cornus
Larix/Pseudotsuga,Larix
Solidago canadensis,Solidago
Urticaceae,Urticaceae
Corylus/Myrica,Corylus
Koenigia,Koenigia
Medicago,Medicago
cf. Carya,Carya
cf. Phlox,Phlox
Pinus edulis-type,Pinus
Pinus subg. Strobus undiff.,Pinus
Sarcobatus,Sarcobatus
Campanula-type,Campanula
Cannabis-type,Cannabis
Empetrum nigrum,Empetrum
Myrica gale,Myrica
Ononis-type,Ononis
Pedicularis,Pedicularis
Plantago lanceolata-type,Plantago
Plantago uniflora,Plantago
Aster,Aster
Rhamnaceae,Rhamnaceae
Betula (shrub),Betula
Betula undiff.,Betula
Ilex/Nemopanthus,Ilex
Betula (small),Betula
Pinus subg. Pinus undiff.,Pinus
Acer macrophyllum,Acer
Alnus rubra,Alnus
Alnus viridis subsp. sinuata,Alnus
Aquilegia,Aquilegia
Cornus undiff.,Cornus
Polemoniaceae,Polemoniaceae
Alnus (hexaporate),Alnus
Amelanchier,Amelanchier
Chrysolepis,Chrysolepis
Geum-type,Geum
Anacardiaceae,Anacardiaceae
Onagraceae undiff.,Onagraceae
Cupressaceae/Taxaceae,Cupressaceae
Elaeagnus,Elaeagnus
Pinus edulis,Pinus
Pinus flexilis,Pinus
Pinus ponderosa,Pinus
Asteroideae (coarse spine),Asteraceae
Asteroideae (large),Asteraceae
Pinus aristata,Pinus
Pinus (large),Pinus
Pinus (small),Pinus
Myricaceae,Myricaceae
Ostrya-type,Ostrya
Spermatophyta undiff. (trees/shrubs),undiff
Dalea purpurea,Dalea
Alnus viridis subsp. crispa-type,Alnus
Avena/Triticum,Avena/Triticum
Brassica,Brassica
Caryophyllaceae cf. Dianthus,Caryophyllaceae
Melilotus-type,Melilotus
Populus balsamifera-type,Populus
Ranunculus pensylvanicus-type,Ranunculus
Syringa vulgaris,Syringa
Ambrosia/Iva annua,Ambrosia
Angiospermae undiff. (hardwood trees),undiff
Anacardiaceae undiff.,Anacardiaceae
Asteraceae (high spine),Asteraceae
Asteraceae (low spine),Asteraceae
Berberidaceae,Berberidaceae
Fraxinus pennsylvanica/F. americana-type,Fraxinus
Parthenocissus,Parthenocissus
Prunus/Sorbus,Prunus
Rosaceae (trees),Rosaceae
Saxifraga hirculus,Saxifraga
Acalypha,Acalypha
Chamaecyparis thyoides,Chamaecyparis
Euphorbiaceae undiff.,Euphorbiaceae
Trema,Trema
Elymus,Elymus
Rhamnaceae/Vitaceae,Rhamnaceae
Fagaceae,Fagaceae
Gentianaceae,Gentianaceae
Malvaceae,Malvaceae
Pseudotsuga menziesii,Pseudotsuga
Acer circinatum,Acer
Alnus rubra-type,Alnus
Caprifoliaceae undiff.,Caprifoliaceae
Robinia,Robinia
Parnassia,Parnassia
Pinaceae undiff.,Pinaceae
Verbena,Verbena
Chenopodium,Chenopodium
Menispermaceae,Menispermaceae
Mitella,Mitella
Oxalis,Oxalis
Planera aquatica,Planera
Actaea rubra,Actaea
Clethra,Clethra
Mitchella repens,Mitchella
Myrica/Comptonia peregrina,Myrica
Sambucus racemosa,Sambucus
Viola,Viola
cf. Dryas,Dryas
Lotus,Lotus
Resedaceae,Resedaceae
Allenrolfea occidentalis,Allenrolfea
Cactaceae,Cactaceae
Ephedra nevadensis,Ephedra
Ephedra viridis,Ephedra
Armeria maritima,Armeria
Bistorta vivipara-type,Bistorta
cf. Diapensia lapponica,Diapensia
Comarum palustre-type,Comarum
Fagus grandifolia,Fagus
Oxyria digyna-type,Oxyria
Viburnum edule,Viburnum
Cornus sericea-type,Cornus
Lycopus-type,Lycopus
Primula,Primula
Betula glandulosa,Betula
Violaceae,Violaceae
Bistorta,Bistorta
Adenostoma fasciculatum,Adenostoma
Adenostoma sparsifolium,Adenostoma
Lamiaceae undiff.,Lamiaceae
Mentha,Mentha
Pinus jeffreyi-type,Pinus
Quercus chrysolepis,Quercus
Quercus undiff.,Quercus
Trillium,Trillium
Aesculus,Aesculus
Castanopsis,Castanopsis
Persicaria,Persicaria
Symplocos,Symplocos
Chrysolepis/Lithocarpus,Chrysolepsis
Hydrophyllum,Hydrophyllum
Pinus monticola-type,Pinus
Sequoia,Sequoia
Araliaceae,Araliaceae
Cupressaceae-type,Cupressaceae
Garrya,Garrya
Navarretia,Navarretia
Alnus (triporate),Alnus
Coptis,Coptis
Pinus monticola,Pinus
Purshia,Purshia
Larix-type,Larix
Picea glauca-type,Picea
Picea mariana-type,Picea
Solidago-type,Solidago
Veronica-type,Veronica
Agrimonia,Agrimonia
Castanea dentata,Castanea
Celtis occidentalis,Celtis
Corylus cornuta,Corylus
Iris,Iris
Platanus occidentalis,Platanus
Tsuga canadensis,Tsuga
Juniperus/Calocedrus,Juniperus
Quercus vaccinifolia-type,Quercus
Apocynaceae,Apocynaceae
Araceae,Araceae
Clematis,Clematis
Convolvulus,Convolvulus
Juncaceae,Juncaceae
Leptospermum,Leptospermum
Lobelia,Lobelia
Orchidaceae,Orchidaceae
Papaver,Papaver
Ulmaceae,Ulmaceae
Fraxinus (tetracolpate),Fraxinus
Fraxinus (tricolpate),Fraxinus
Alnus viridis subsp. sinuata-type,Alnus
Pinus subg. Pinus-type,Pinus
Pinus subg. Strobus-type,Pinus
Rhamnaceae undiff.,Rhamnaceae
Arecaceae,Arecaceae
Camassia,Camassia
Cannabis,Cannabis
Stachys,Stachys
Symphoricarpos,Symphoricarpos
Allium,Allium
cf. Aquilegia,Aquilegia
cf. Collinsia,Collinsia
cf. Linanthus,Linanthus
cf. Lupinus,Lupinus
Elaeagnaceae,Elaeagnaceae
Phacelia,Phacelia
Sequoiadendron,Sequoiadendron
Abies balsamea,Abies
Fragaria,Fragaria
Larix laricina,Larix
Lycopus,Lycopus
Nemopanthus,Ilex
Pinus banksiana-type,Pinus
Taxus canadensis,Taxus
Tilia americana,Tilia
Viburnum nudum,Viburnum
cf. Vitis,Vitis
Gordonia,Gordonia
Ilex-type,Ilex
Liquidambar styraciflua,Liquidambar
Liriodendron tulipifera,Liriodendron
Serenoa,Serenoa
Viburnum-type,Viburnum
Fallopia convolvulus,Fallopia
Holodiscus,Holodiscus
Parietaria,Parietaria
Sium,Sium
Solidago,Solidago
Helianthus,Helianthus
Iva,Iva
Urticaceae/Moraceae,Urticaceae
Calendula,Calendula
Lysichiton americanus,Lysichiton
Boraginaceae undiff.,Boraginaceae
Castilleja,Castilleja
Cryptantha,Cryptantha
Erodium cicutarium,Erodium
Gossypium,Gossypium
Kallstroemia,Kallstroemia
Larrea,Larrea
Linanthus,Linanthus
Opuntia,Opuntia
Rosa,Rosa
Elaeagnaceae undiff.,Elaeagnaceae
Vitaceae,Vitaceae
Castanea-type,Castanea
Cornus suecica-type,Cornus
Crassula,Crassula
Crassulaceae undiff.,Crassulaceae
Illecebrum,Illecebrum
Prunus pensylvanica,Prunus
Prunus undiff.,Prunus
Rhus typhina-type,Rhus
Rumex acetosella-type,Rumex
Sambucus undiff.,Sambucus
Solanum dulcamara,Solanum
Stachys sylvatica-type,Stachys
Tsuga undiff.,Tsuga
Zea,Zea
Nyssa sylvatica,Nyssa
Suaeda calceoliformis,Suaeda
Ericaceae-type,Ericaceae
Humulus-type,Humulus
Myrica-type,Myrica
Xanthium-type,Xanthium
Arceuthobium pusillum,Arceuthobium
cf. Cupressaceae,Cupressaceae
cf. Morus,Morus
cf. Taxus,Taxus
Chamaesyce,Euphorbia
Hudsonia,Hudsonia
Cercocarpus/Purshia,Cercocarpus
Linaceae,Linaceae
Lycium,Lycium
Gentiana undiff.,Gentiana
Heracleum,Heracleum
Angiospermae undiff. (upland herbs),undiff
Salix herbacea,Salix
Salix undiff.,Salix
cf. Bistorta bistortoides,Bistorta
Chamaebatiaria millefolium,Chamaebatiaria
Monardella,Monardella
Plantaginaceae undiff.,Plantaginaceae
Iris versicolor,Iris
Celtis-type,Celtis
cf. Verbenaceae,Verbenaceae
Lamium,Lamium
Penstemon,Penstemon
Prunella-type,Prunella
Rubus-type,Rubus
Cannabis sativa,Cannabis
Actaea,Actaea
Berberis repens,Mahonia
cf. Ceanothus,Ceanothus
Holodiscus-type,Holodiscus
cf. Rhus,Rhus
Fragaria-type,Fragaria
Leptosiphon,Leptosiphon
Anemone sect. Hepatica,Hepatica
Cannabaceae,Cannabaceae
Caprifoliaceae,Caprifoliaceae
Commelinaceae,Commelinaceae
Cornaceae,Cornaceae
Pistacia,Pistacia
Lithospermum,Lithospermum
Paronychia,Paronychia
Artemisia-type,Artemisia
Cornus sanguinea,Cornus
Malva,Malva
Rhamnus cathartica,Rhamnus
Secale cereale,Secale
Cichorioideae undiff.,Asteraceae
Jasione,Jasione
Oxyria,Oxyria
Caprifoliaceae sensu lato undiff.,Caprifoliaceae
cf. Myrica,Myrica
Fraxinus americana-type,Fraxinus
Humulus lupulus,Humulus
Juniperus communis/Thuja occidentalis-type,Juniperus
Morus rubra-type,Morus
Rumex-type,Rumex
Smilax,Smilax
Taxodium,Taxodium
Urtica dioica-type,Urtica
Pedicularis undiff.,Pedicularis
Rubus arcticus,Rubus
Aralia hispida,Aralia
Carya ovata,Carya
Cornus alternifolia,Cornus
Viburnum lentago,Viburnum
Cedrus,Cedrus
Claytonia acutifolia,Claytonia
Draba,Draba
Picea sect. Eupicea,Picea
Podocarpus,Podocarpus
Taraxacum,Taraxacum
Cannabaceae sensu stricto,Cannabaceae
Maclura pomifera-type,Maclura
Tidestromia-type,Tidestromia
Chrysolepis-type,Chrysolepsis
Fraxinus latifolia,Fraxinus
Shepherdia canadensis-type,Shepherdia
Taxus brevifolia,Taxus
Ceratiola ericoides,Ceratiola
Sabal,Sabal
Moraceae,Moraceae
Oenothera,Oenothera
Arceuthobium americanum,Arceuthobium
Betula det. shrub,Betula
Betula det. tree,Betula
Picea det. P. glauca,Picea
Picea det. P. mariana,Picea
Diospyros-type,Diospyros
Rhamnaceae/Vitaceae undiff.,Rhamnaceae
Arenaria,Arenaria
Betula (tree),Betula
Impatiens capensis,Impatiens
Caltha leptosepala,Caltha
Coptis aspleniifolia,Coptis
Gentiana douglasiana,Gentiana
Arecaceae-type undiff.,Arecaceae
Avicennia,Avicennia
Citrus,Citrus
Coccoloba,Coccoloba
Conocarpus,Conocarpus
Dodonaea,Dodonaea
Eugenia-type,Eugenia
Forestiera,Forestiera
Laguncularia,Laguncularia
Oleaceae undiff.,Oleaceae
Rhizophora,Rhizophora
Rhus/Toxicodendron,Rhus
Sisyrinchium-type,Sisyrinchium
Rhododendron subsect. Ledum/Chamaedaphne calyculata,Rhododendron
Solanaceae,Solanaceae
Toxicodendron radicans,Toxicodendron
cf. Oxyria digyna,Oxyria
Nemopanthus mucronatus,Ilex
Oxytropis maydelliana-type,Oxytropis
Pinus resinosa-type,Pinus
Prunus virginiana,Prunus
Rosaceae cf. Prunus serotina,Rosaceae
Salix herbacea-type,Salix
Salix vestita-type,Salix
Viburnum opulus,Viburnum
Acer nigrum,Acer
Carya cordiformis,Carya
Myosotis-type,Myosotis
Populus deltoides-type,Populus
Agastache,Agastache
Cistanthe,Cistanthe
Ligusticum,Ligusticum
Polygonum sect. Duravia,Polygonum
Ranunculus orthorhynchus,Ranunculus
Silene,Silene
Pinus/Picea,Pinus/Picea
Eucalyptus,Eucalyptus
Arenaria-type,Arenaria
Crataegus-type,Crataegus
Dianthus-type,Dianthus
Herniaria-type,Herniaria
Mimulus,Mimulus
Pinguicula,Pinguicula
Plantago maritima-type,Plantago
Silene dioica-type,Silene
Acacia,Acacia
Carex,Carex
Iva undiff.,Iva
Lagotis,Lagotis
Swertia,Swertia
Bidens,Bidens
Knautia,Knautia
Persicaria maculosa,Persicaria
Rosa-type,Rosa
Taraxacum-type,Taraxacum
Trifolium repens,Trifolium
Salix reticulata-type,Salix
Myrica/Comptonia,Myrica
Pinus subsect. Cembroides,Pinus
Pinaceae,Pinaceae
Rhamnus alnifolia/Frangula alnus,Rhamnus
