taxon_name,Pollen_type
Potamogeton sect. Coleogeton,Potamogeton pectinatus-type
Potamogeton sect. Coleogeton-type,Potamogeton pectinatus-type
Potamogeton filiformis-type,Potamogeton pectinatus-type
Potamogeton pectinatus,Potamogeton pectinatus-type
Potamogeton subgen. Coleogeton-type,Potamogeton pectinatus-type
Potamogeton pectinatus-type,Potamogeton pectinatus-type
Ruppia,Ruppia
Ruppia maritima,Ruppia
Sciadopitys,Sciadopitys
Sciadopitys-type,Sciadopitys
Taxus,Taxus baccata
Taxus baccata,Taxus baccata
Thesium,Thesium
Thesium-type,Thesium
Spathiflorae,Araceae
Araceae,Araceae
Laurus,Laurus
Laurus nobilis,Laurus nobilis
Lauraceae,Lauraceae
Hydrocharitaceae,Hydrocharitaceae
Aristolochia,Aristolochia
Aristolochia paucinervis-type,Aristolochia
Aristolochia clematitis,Aristolochia
Asarum europaeum,Asarum europaeum
Aristolochiaceae,Aristolochiaceae
Larix dahurica,Larix dahurica
Larix,Larix/Pseudotsuga
Pseudotsuga,Larix/Pseudotsuga
Larix-type,Larix/Pseudotsuga
Larix decidua,Larix/Pseudotsuga
Larix gmelinii,Larix/Pseudotsuga
Larix sibirica,Larix/Pseudotsuga
Larix/Pseudotsuga,Larix/Pseudotsuga
Larix decidua-type,Larix/Pseudotsuga
Najas marina,Najas marina
Najas,Najas
Zannichelliaceae,Zannichelliaceae
Zannichellia,Zannichellia
Zannichellia-type,Zannichellia
Sequoia,Sequoia
Cryptomeria-type,Cryptomeria-type
Cryptomeria,Cryptomeria-type
Elodea,Elodea
Elodea densa,Elodea
cf. Cladium mariscus,Cyperaceae
cf. Cladium,Cyperaceae
cf. Cladium-type,Cyperaceae
Lemna,Lemna
Lemna minor,Lemna
Lemna minor-type,Lemna
Lemnaceae,Lemnaceae
Nymphaea,Nymphaea
Nymphaea cf. N. candida,Nymphaea
Nymphaea alba,Nymphaea
Nymphaea alba-type,Nymphaea
Nymphaea tetragona,Nymphaea
Nymphaea sp.,Nymphaea
Nymphaea candida,Nymphaea candida
Cephalanthera longifolia-type,Cephalanthera-type
Cephalanthera-type,Cephalanthera-type
Avena,Avena-type
Avena-type,Avena-type
Avena sativa,Avena-type
Avena versicolor,Avena-type
Setaria,Avena-type
Cerealia/Avena-type,Avena-type
Cerealia-type,Cerealia-type
cf. Avena,Cerealia-type
cf. Hordeum,Cerealia-type
cf. Secale,Cerealia-type
Cerealia undifferentiated,Cerealia-type
Hordeum/Secale,Cerealia-type
cf. Triticum diccocon,Cerealia-type
Hordeum/Triticum,Cerealia-type
cf. Triticum,Cerealia-type
Cereales,Cerealia-type
Cerealia,Cerealia-type
Hordeum/Triticum-type,Cerealia-type
Poaceae undifferentiated >40 m,Cerealia-type
Poaceae large,Cerealia-type
Cerealia indeterminata,Cerealia-type
Cerealia (excl. Secale),Cerealia-type
Cerealia sp.,Cerealia-type
Cerealia-type (excl. Secale),Cerealia-type
Gramineae >43 m,Cerealia-type
Poaceae >40 m,Cerealia-type
Agropyron-type,Hordeum-type
Elymus-type,Hordeum-type
Hordeum,Hordeum-type
Hordeum-type,Hordeum-type
Elymus,Hordeum-type
Glyceria-type,Hordeum-type
Glyceria maxima,Hordeum-type
Hordeum vulgare-type,Hordeum-type
Glyceria,Hordeum-type
Poaceae/Glyceria-type,Hordeum-type
Cerealia/Hordeum-type,Hordeum-type
Secale,Secale cereale
Secale cereale,Secale cereale
Secale-type,Secale cereale
Cerealia-type/Secale,Secale cereale
Cerealia/Secale,Secale cereale
Triticum,Triticum-type
Triticum undifferentiated,Triticum-type
Triticum-type,Triticum-type
Cerealia-type/Triticum,Triticum-type
Cerealia/Triticum-type,Triticum-type
Zea mays,Zea mays
Zea undifferentiated,Zea mays
Zea,Zea mays
Cerealia-type/Zea,Zea mays
Avena/Triticum-type,Avena/Triticum-type
Avena/Triticum,Avena/Triticum-type
Triticum/Avena-type,Avena/Triticum-type
Cerealia-type/Triticum/Avena,Avena/Triticum-type
Lygeum spartum,Lygeum spartum
Lygeum,Lygeum spartum
Lygeum-type,Lygeum spartum
Oryza-type,Oryza-type
Panicum-type,Panicum-type
Phragmites,Phragmites australis-type
Phragmites-type,Phragmites australis-type
Phragmites australis-type,Phragmites australis-type
Phragmites australis,Phragmites australis-type
Dactylis-type,Poaceae
Festuca-type,Poaceae
Gramineae,Poaceae
Gramineae undifferentiated,Poaceae
Phleum-type,Poaceae
Andropogon,Poaceae
cf. Phragmites australis,Poaceae
Poaceae,Poaceae
Poaceae undifferentiated,Poaceae
Deschampsia,Poaceae
Poa/Festuca-type,Poaceae
Anthoxanthum,Poaceae
Nardus,Poaceae
Hordelymus,Poaceae
Poaceae p.p.,Poaceae
Poaceae undifferentiated <40 m,Poaceae
Bambusa-type,Poaceae
Poaceae <37 m,Poaceae
cf. Glyceria,Poaceae
Poaceae Tardiglaciaire,Poaceae
Sparganium,Sparganium-type
Sparganium-type,Sparganium-type
Typha angustifolia-type,Sparganium-type
Typha angustifolia/Sparganium,Sparganium-type
Sparganiaceae,Sparganium-type
Typha undifferentiated (monad),Sparganium-type
Typha cf. T. angustifolia,Sparganium-type
Sparganium (monad),Sparganium-type
Typha angustifolia/Sparganium-type,Sparganium-type
Sparganium/Typha,Sparganium-type
Typha/Sparganium-type,Sparganium-type
Typha cf. T. domingensis,Sparganium-type
Sparganium sp.,Sparganium-type
Sparganium/Typha angustifolia-type,Sparganium-type
Sparganium/Typha angustifolia,Sparganium-type
Typha/Sparganium undifferentiated,Sparganium-type
Typha angustifolia,Typha angustifolia
Sparganium cf. S. minimum,Sparganium emersum-type
Sparganium emersum-type,Sparganium emersum-type
Sparganium minimum-type,Sparganium emersum-type
Sparganium emersum,Sparganium emersum-type
Sparganium angustifolium-type,Sparganium emersum-type
Sparganium erectum-type,Sparganium erectum
Sparganium erectum,Sparganium erectum
Typha undifferentiated,Typha/Sparganium
Typha-type,Typha/Sparganium
Typhaceae,Typha/Sparganium
Typha,Typha/Sparganium
Typha latifolia/T. angustifolia,Typha/Sparganium
Sparganiaceae/Typhaceae,Typha/Sparganium
Typhaceae/Sparganiaceae,Typha/Sparganium
Typha/Sparganium,Typha/Sparganium
Acorus calamus,Acorus calamus
Nuphar,Nuphar
Nuphar lutea,Nuphar
Nuphar pumila,Nuphar
Nuphar cf. N. lutea,Nuphar
Nuphar lutea-type,Nuphar
Allium oleraceum-type,Allium ursinum-type
Allium ursinum-type,Allium ursinum-type
Allium suaevolens,Allium ursinum-type
Allium,Allium-type
Allium-type,Allium-type
Allium sp.,Allium-type
Allium vineale-type,Allium vineale-type
Anthericum,Anthericum
Anthericum-type,Anthericum
Anthericum ramosum,Anthericum ramosum
Asparagus,Asparagus
Asparagus-type,Asparagus
Asparagus acutifolius,Asparagus acutifolius
Asparagus officinalis-type,Asparagus officinalis-type
Butomus umbellatus,Butomus umbellatus
Butomus-type,Butomus umbellatus
Butomus,Butomus umbellatus
Butomaceae,Butomus umbellatus
Fritillaria,Fritillaria
Fritillaria lusitanica,Fritillaria
Fritillaria-type,Fritillaria
Iris,Iris
Iris-type,Iris
Iris pseudacorus-type,Iris pseudacorus-type
Iris pseudacorus,Iris pseudacorus-type
Iris germanica-type,Iris germanica-type
Iris pumila,Iris pumila
Lilium,Lilium
Lilium-type,Lilium
Lilium martagon-type,Lilium
Lilium martagon,Lilium
Muscari,Muscari
Muscari-type,Muscari
Muscari neglectum-type,Muscari neglectum-type
Narthecium,Narthecium
Narthecium ossifragum,Narthecium
Narthecium-type,Narthecium
Narthecium ossifragum-type,Narthecium
Hyacinthoides non-scripta,Ornithogalum-type
Ornithogalum umbellatum,Ornithogalum-type
Ornithogalum-type,Ornithogalum-type
Scilla-type,Ornithogalum-type
Hyacinthoides/Scilla,Ornithogalum-type
Hyacinthoides,Ornithogalum-type
Ornithogalum,Ornithogalum-type
Endymion,Ornithogalum-type
Scilla,Ornithogalum-type
Ornithogalum umbellatum-type,Ornithogalum-type
Sisyrinchium,Sisyrinchium
Sisyrinchium-type,Sisyrinchium
Smilacina stellata,Smilacina stellata
Liliaceae,Liliaceae-type
Liliaceae undifferentiated,Liliaceae-type
Liliaceae-type undifferentiated,Liliaceae-type
Liliaceae-type,Liliaceae-type
Iridaceae,Liliaceae-type
Amaryllidaceae,Liliaceae-type
Liliaceae cf. Narthecium-type,Liliaceae-type
Paris/Gagea,Liliaceae-type
Monocolpate,Liliaceae-type
Monocotyledone monocolpate,Liliaceae-type
Iridaceae undifferentiated,Liliaceae-type
Liliiflorae,Liliaceae-type
cf. Allium vineale-type,Liliaceae-type
Liliopsida monocolpate,Liliaceae-type
Liliaceae p.p.,Liliaceae-type
Liliaceae indeterminata,Liliaceae-type
Iridaceae/Amaryllidaceae,Liliaceae-type
Veratrum-type,Veratrum
Veratrum album,Veratrum
Veratrum,Veratrum
Asphodelus,Asphodelus
Asphodelus/Asphodeline,Asphodelus/Asphodeline
Asphodelus-type,Asphodelus/Asphodeline
Asphodeline,Asphodeline
Asphodelus lutea,Asphodeline
Asphodelus albus,Asphodelus albus-type
Asphodelus albus-type,Asphodelus albus-type
Asphodelus fistulosus-type,Asphodelus fistulosus-type
Asphodelus fistulosus,Asphodelus fistulosus-type
Smilax,Smilax
Smilax aspera,Smilax
Crocus,Crocus
Crocus longiflorus,Crocus longiflorus
Crocus vernus,Crocus vernus
Eremurus,Eremurus
Narcissus,Convallaria-type
Narcissus bulbocodium,Convallaria-type
Narcissus pseudonarcissus-type,Convallaria-type
Convallaria-type,Convallaria-type
Streptopus amplexifolius,Convallaria-type
Narcissus-type,Convallaria-type
Convallaria,Convallaria majalis
Convallaria majalis,Convallaria majalis
Polygonatum verticillatum,Polygonatum verticillatum
Polygonatum verticillatum-type,Polygonatum verticillatum
Polygonatum,Polygonatum-type
Polygonatum-type,Polygonatum-type
Polygonatum odoratum-type,Polygonatum odoratum-type
Ruscus,Ruscus
Ruscus aculeatus,Ruscus
Gladiolus,Gladiolus/Romulea
Gladiolus/Romulea,Gladiolus/Romulea
Gladiolus-type,Gladiolus/Romulea
Dipcadi-type,Dipcadi-type
Lloydia serotina,Lloydia serotina
Lloydia,Lloydia serotina
Gagea lutea-type,Gagea/Tulipa
Gagea pratensis-type,Gagea/Tulipa
Tulipa sylvestris,Gagea/Tulipa
Gagea-type,Gagea/Tulipa
Tulipa-type,Gagea/Tulipa
Gagea soleirolii,Gagea/Tulipa
Gagea/Tulipa,Gagea/Tulipa
Tulipa,Gagea/Tulipa
Gagea,Gagea/Tulipa
Paradisia liliastrum,Paradisia liliastrum
Maianthemum bifolium,Maianthemum bifolium
Maianthemum,Maianthemum bifolium
Paris,Paris
Maianthemum-type,Maianthemum/Paris
Paris-type,Maianthemum/Paris
Maianthemum/Paris,Maianthemum/Paris
Simethis,Simethis
Narcissus poeticus-type,Narcissus poeticus-type
Leucojum/Galanthus,Leucojum-type
Galanthus,Leucojum-type
Galanthus-type,Leucojum-type
Leucojum,Leucojum-type
Galanthus nivalis,Leucojum-type
Leucojum-type,Leucojum-type
Stratiotes,Stratiotes aloides
Stratiotes aloides,Stratiotes aloides
Trachycarpus,Trachycarpus
Hyphaene,Hyphaene
Hyphaene cf. H. thebaica,Hyphaene
Magnolia-type,Magnolia-type
Magnoliaceae undifferentiated,Magnolia-type
Eriocaulon,Eriocaulon
Eriocaulaceae,Eriocaulon
Loranthaceae,Loranthaceae
Loranthus europaeus,Loranthus europaeus
Loranthus,Loranthus europaeus
Eucalyptus,Eucalyptus
Myrtaceae,Myrtaceae
Myrtus/Eucalyptus,Myrtaceae
Myrtus,Myrtus communis
Myrtus communis,Myrtus communis
Syzygium-type,Syzygium-type
Nymphoides peltata,Nymphoides peltata
Nymphoides,Nymphoides peltata
Nymphoides peltata-type,Nymphoides peltata
Pedicularis,Pedicularis
Pedicularis sylvatica,Pedicularis palustris-type
Pedicularis-type,Pedicularis palustris-type
Pedicularis palustris-type,Pedicularis palustris-type
Pedicularis palustris,Pedicularis palustris-type
Pedicularis langsdorffii,Pedicularis palustris-type
Pedicularis verticillata-type,Pedicularis verticillata-type
Pedicularis verticillatum-type,Pedicularis verticillata-type
Pedicularis oederi-type,Pedicularis verticillata-type
Primula farinosa,Primula farinosa-type
Primula farinosa-type,Primula farinosa-type
Primula scandinavica-type,Primula scandinavica-type
Berberis,Berberis
Berberis-type,Berberis
Berberis vulgaris,Berberis
Berberis vulgaris-type,Berberis
Mahonia-type,Mahonia aquilifolium-type
Mahonia aquilifolium-type,Mahonia aquilifolium-type
Berberidaceae,Berberidaceae
Anarrhinum bellidifolium,Anarrhinum bellidifolium
Anarrhinum,Anarrhinum bellidifolium
Mimulus-type,Mimulus-type
Tamus communis,Tamus communis
Tamus,Tamus communis
Tofieldia,Tofieldia
Tofieldia pusilla,Tofieldia
Tofieldia-type,Tofieldia
Calla,Calla palustris
Calla palustris,Calla palustris
Hypecoum,Hypecoum
Hypecoum-type,Hypecoum
Chamaerops,Chamaerops
Aconitum,Aconitum
Aconitum-type,Aconitum
Aconitum-group,Aconitum
Aconitum napellus-type,Aconitum
Aconitum non-napellus,Aconitum
Adonis,Adonis
Adonis-type,Adonis
Adonis aestivalis,Adonis aestivalis-type
Adonis annua-type,Adonis aestivalis-type
Adonis aestivalis-type,Adonis aestivalis-type
Adonis aestivalis/A. flammea,Adonis aestivalis-type
Caltha-type,Caltha-type
Caltha palustris-type,Caltha-type
Caltha,Caltha palustris
Caltha palustris,Caltha palustris
Aquilegia,Aquilegia
Aquilegia-type,Aquilegia
Aquilegia sp.,Aquilegia
Convolvulus,Convolvulus
Convolvulus undifferentiated,Convolvulus
Convolvulus arvensis,Convolvulus
Convolvulus-type,Convolvulus
Convolvulus arvensis-type,Convolvulus arvensis-type
Cuscuta,Cuscuta
Cuscuta europaea-type,Cuscuta europaea-type
Cuscuta gronovii-type,Cuscuta europaea-type
Cuscuta europaea,Cuscuta europaea-type
Cuscuta-type,Cuscuta europaea-type
Cuscuta epithymum,Cuscuta europaea-type
Frankenia,Frankenia
Frankenia hirsuta-type,Frankenia
Frankenia-type,Frankenia
Melampyrum,Melampyrum
Melampyrum-type,Melampyrum
Melampyrum pratense,Melampyrum
Myricaria germanica,Myricaria germanica
Myricaria germanica-type,Myricaria germanica
Myricaria-type,Myricaria germanica
Myricaria,Myricaria germanica
Papaver,Papaver
Papaver-type,Papaver
Papaver rhoeas-type,Papaver rhoeas-type
Papaver rhoeas-group,Papaver rhoeas-type
Papaver radicatum-type,Papaver radicatum
Papaver radicatum,Papaver radicatum
Papaver dubium,Papaver dubium
Papaver somniferum,Papaver somniferum
Papaveraceae,Papaveraceae
Papaveraceae undifferentiated,Papaveraceae
Rhinanthus-group,Rhinanthus-group
Bartsia,Rhinanthus-type
Euphrasia,Rhinanthus-type
Rhinanthus,Rhinanthus-type
Rhinanthus-type,Rhinanthus-type
Bartsia-type,Rhinanthus-type
Rhynchocorys,Rhinanthus-type
Orobanche,Rhinanthus-type
Euphrasia-type,Rhinanthus-type
Rhinanthus/Veronica,Rhinanthus-type
Parentucellia-type,Rhinanthus-type
Odontites/Euphrasia,Rhinanthus-type
Rhinanthoideae,Rhinanthus-type
Lathraea,Rhinanthus-type
Veronica,Veronica-type
Veronica-type,Veronica-type
Veronica beccabunga-type,Veronica-type
Veronica beccabunga,Veronica-type
Veronica anagallis-aquatica,Veronica-type
Veronica cf. spicata,Veronica-type
cf. Veronica chamaedrys,Veronica-type
Veronica chamaedrys,Veronica-type
Veronica officinalis,Veronica-type
Polygonum alpinum,Polygonum alpinum
Polygonum alpinum-type,Polygonum alpinum
Quercus undifferentiated,Quercus
Quercus robur/Q. cerris,Quercus
Quercus cf. Q. robur,Quercus
Quercus cf. Q. ilex,Quercus
Quercus cf. Q. suber,Quercus
Quercus cf. Q. rotundifolia,Quercus
Quercus indeterminata,Quercus
Quercus cerris-type,Quercus cerris-type
Quercus suber,Quercus cerris-type
Quercus cerris,Quercus cerris-type
Quercus suber-type,Quercus cerris-type
Quercus cerris/Q. suber,Quercus cerris-type
Quercus coccifera-type,Quercus ilex-type
Quercus ilex-type,Quercus ilex-type
Quercus coccifera,Quercus ilex-type
Quercus ilex,Quercus ilex-type
Quercus ilex/Q. coccifera,Quercus ilex-type
Quercus ilex/Q. coccifera-type,Quercus ilex-type
Quercus evergreen-type,Quercus ilex-type
Quercus evergreen,Quercus ilex-type
Quercus sempervirens,Quercus ilex-type
Quercus,Quercus robur-type
Quercus pubescens-type,Quercus robur-type
Quercus robur-type,Quercus robur-type
Quercus robur,Quercus robur-type
Quercus frainetto,Quercus robur-type
Quercus infectoria-type,Quercus robur-type
Quercus petraea,Quercus robur-type
Quercus robur-group,Quercus robur-type
Quercus cf. Q. canariensis,Quercus robur-type
Quercus robur/Q. pubescens-type,Quercus robur-type
Quercus pubescens,Quercus robur-type
Quercus deciduous-type,Quercus robur-type
Quercus pubescens/Q. robur-type,Quercus robur-type
Quercus deciduous,Quercus robur-type
Quercus canariensis,Quercus robur-type
Quercus faginea,Quercus robur-type
Quercus pyrenaica-type,Quercus robur-type
Ranunculaceae,Ranunculaceae
Ranunculaceae undifferentiated,Ranunculaceae
Ranunculaceae (type 1),Ranunculaceae
Ranunculaceae (type 2),Ranunculaceae
Ranunculaceae p.p.,Ranunculaceae
Ranunculaceae indeterminata,Ranunculaceae
Ranunculus acris,Ranunculus acris-type
Ranunculus acris-type,Ranunculus acris-type
Ranunculus cf. R. bulbosus,Ranunculus acris-type
Ranunculus repens-type,Ranunculus acris-type
Ranunculus repens,Ranunculus acris-type
Ranunculus acer,Ranunculus acris-type
Ranunculus acris-group,Ranunculus acris-type
Ranunculus lanuginosus,Ranunculus acris-type
Ranunculus muricatus-type,Ranunculus acris-type
Ranunculus montanus-type,Ranunculus acris-type
Ranunculus acer-type,Ranunculus acris-type
Ranunculus flammula-type,Ranunculus flammula-type
Ranunculus flammula,Ranunculus flammula-type
Ranunculus polyphyllus,Ranunculus flammula-type
Ranunculus flammula-group,Ranunculus flammula-type
Ranunculus,Ranunculus-type
Ranunculus sceleratus/R. repens,Ranunculus-type
Ranunculus undifferentiated,Ranunculus-type
Ranunculus-type,Ranunculus-type
Anemone/Hepatica,Ranunculus-type
Ranunculus officinalis,Ranunculus-type
Anemone/Pulsatilla,Ranunculus-type
Anemone/Pulsatilla-type,Ranunculus-type
Ranunculus indeterminata,Ranunculus-type
Ranunculus sp.,Ranunculus-type
Clematis,Clematis
Clematis-type,Clematis
Ranunculus lingua,Ranunculus lingua
Ranunculus lingua-type,Ranunculus lingua
Anemone-type,Anemone nemorosa-type
Anemone,Anemone nemorosa-type
Anemone nemorosa,Anemone nemorosa-type
Anemone nemorosa-type,Anemone nemorosa-type
Anemone undifferentiated,Anemone nemorosa-type
Anemone nemorosa-group,Anemone nemorosa-type
Anemone nemorosa/ranunculoides,Anemone nemorosa-type
Ranunculus sceleratus-type,Ranunculus sceleratus-type
Ranunculus circiniatus,Ranunculus sceleratus-type
Ranunculus sceleratus,Ranunculus sceleratus-type
Ranunculus cf. R. sceleratus,Ranunculus sceleratus-type
Ranunculus aconitifolius,Ranunculus sceleratus-type
Pulsatilla,Pulsatilla
Pulsatilla alpina,Pulsatilla
Pulsatilla vulgaris-group,Pulsatilla
Pulsatilla-type,Pulsatilla
Pulsatilla montana,Pulsatilla
Ceratocephalus-type,Ceratocephalus
Ceratocephalus,Ceratocephalus
Ranunculus subgen. Batrachium,Ranunculus aquatilis-type
Ranunculus trichophyllus-type,Ranunculus aquatilis-type
Ranunculus subgen. Batrachium-type,Ranunculus aquatilis-type
Ranunculus peltatus-type,Ranunculus aquatilis-type
Ranunculus trichophyllus,Ranunculus aquatilis-type
Ranunculus batrachioides,Ranunculus aquatilis-type
Batrachium-type,Ranunculus aquatilis-type
Ranunculus aquatilis-type,Ranunculus aquatilis-type
Batrachium,Ranunculus aquatilis-type
Ranunculus sect. Batrachium,Ranunculus aquatilis-type
Ranunculus batrachium,Ranunculus aquatilis-type
Ranunculus batrachium-type,Ranunculus aquatilis-type
Batrachium aquatile,Ranunculus aquatilis-type
Ficaria,Ranunculus ficaria
Ranunculus ficaria,Ranunculus ficaria
Ranunculus ficaria-group,Ranunculus ficaria
Ranunculus ficaria-type,Ranunculus ficaria
Ranunculus constantinopolitanus-type,Ranunculus constantinopolitanus-type
Ranunculus nivalis-type,Ranunculus nivalis-type
Ranunculus asiaticus-type,Ranunculus asiaticus
Ranunculus asiaticus,Ranunculus asiaticus
Ranunculus glacialis-type,Ranunculus glacialis-type
Ranunculus glacialis,Ranunculus glacialis-type
Saxifraga cernua-type,Saxifraga granulata-type
Saxifraga cespitosa-type,Saxifraga granulata-type
Saxifraga granulata-type,Saxifraga granulata-type
Saxifraga hirculus,Saxifraga granulata-type
Saxifraga hirculus-type,Saxifraga granulata-type
Saxifraga hypnoides,Saxifraga granulata-type
Saxifraga hypnoides-type,Saxifraga granulata-type
Saxifraga granulata,Saxifraga granulata-type
Saxifraga rosacea,Saxifraga granulata-type
Saxifraga rivularis,Saxifraga granulata-type
Saxifraga cernua/S. rivularis,Saxifraga granulata-type
Saxifraga rotundifolia,Saxifraga granulata-type
Saxifraga moschata-type,Saxifraga granulata-type
Saxifraga tricuspidata,Saxifraga granulata-type
Saxifraga tridactylites,Saxifraga granulata-type
Spergula,Spergularia-type
Spergula-type,Spergularia-type
Spergularia-type,Spergularia-type
Spergularia,Spergularia-type
Spergula/Spergularia,Spergularia-type
Spergula arvensis-type,Spergularia-type
Teucrium,Teucrium
Teucrium-type,Teucrium
Teucrium scordonia,Teucrium chamaedrys-type
Teucrium chamaedrys-type,Teucrium chamaedrys-type
Teucrium chamaedrys,Teucrium chamaedrys-type
Teucrium pyrenaicum-type,Teucrium pyrenaicum-type
Trollius,Trollius europaeus
Trollius europaeus,Trollius europaeus
Trollius-type,Trollius europaeus
Trollius europaeus-type,Trollius europaeus
Valerianella,Valerianella
Valerianella dentata,Valerianella
Valerianella campestris,Valerianella
Valerianella locusta,Valerianella
Fedia,Fedia
Viola,Viola
Violaceae,Viola
Viola palustris-type,Viola odorata-type
Viola riviniana-type,Viola odorata-type
Viola palustris,Viola odorata-type
Viola canina-type,Viola odorata-type
Viola riviniana/V. canina,Viola odorata-type
Viola riviniana,Viola odorata-type
Viola odorata-type,Viola odorata-type
Trapa,Trapa natans
Trapa natans,Trapa natans
Nigella,Nigella
Nigella-type,Nigella
Nigella arvensis-type,Nigella
Alchemilla,Alchemilla
Alchemilla cf. A. glabra,Alchemilla
Alchemilla pentaphylla,Alchemilla
Alchemilla arvensis,Alchemilla
Alchemilla pentaphyllea-type,Alchemilla
Alchemilla-type,Alchemilla/Aphanes
Alchemilla/Aphanes,Alchemilla/Aphanes
Aphanes-type,Alchemilla/Aphanes
Alchemilla-group,Alchemilla/Aphanes
Aphanes,Aphanes
Aphanes arvensis-type,Aphanes
Sanguisorba-type,Sanguisorba-type
Sanguisorba minor,Sanguisorba minor-type
Sanguisorba minor ssp. minor,Sanguisorba minor-type
Sanguisorba minor-type,Sanguisorba minor-type
Sarcopoterium spinosum/Sanguisorba minor,Sanguisorba minor-type
Sarcopoterium,Sanguisorba minor-type
Poterium,Sanguisorba minor-type
Sanguisorba/Poterium,Sanguisorba minor-type
Sanguisorba/Poterium-type,Sanguisorba minor-type
Actaea,Actaea
Actaea spicata-type,Actaea
Actaea spicata,Actaea
Anemone coronaria,Anemone coronaria
Monotropa,Monotropa hypopitys
Monotropa hypopitys,Monotropa hypopitys
Hepatica-type,Hepatica
Hepatica,Hepatica
Hepatica nobilis-type,Hepatica
Hepatica nobilis,Hepatica
Polycarpon,Polycarpon
Polycarpon-type,Polycarpon
Pteranthus,Pteranthus
Delphinium-type,Consolida-type
Delphinium,Consolida-type
Consolida,Consolida-type
Consolida ambigua-type,Consolida-type
Delphinium/Aconitum,Consolida-type
Consolida-type,Consolida-type
Consolida ambigua,Consolida-type
Consolida regalis-type,Consolida-type
Consolida regalis,Consolida-type
Globularia,Globularia
Globularia alypum-type,Globularia
Lamium-type,Lamium album-type
Lamiastrum-type,Lamium album-type
Lamium,Lamium album-type
Lamiastrum,Lamium album-type
Lamium album,Lamium album-type
Lamium album-type,Lamium album-type
Eranthis hyemalis,Eranthis hyemalis
Eranthis hyemalis-type,Eranthis hyemalis
Claytonia,Claytonia
Claytonia acutifolia,Claytonia
Claytonia undifferentiated,Claytonia
Claytonia sibirica,Claytonia
Claytonia arctica,Claytonia arctica
Claytoniella vassilievii,Claytoniella vassilievii
Castilleja,Castilleja
Anthyllis,Anthyllis
Anthyllis vulneraria,Anthyllis
Anthyllis-type,Anthyllis
Artemisia,Artemisia
Artemisia cf. A. norvegica,Artemisia
Artemisia cf. A. norvegica (type1),Artemisia
Artemisia cf. A. norvegica (type2),Artemisia
Artemisia norvegica,Artemisia
Artemisia undifferentiated,Artemisia
Artemisia vulgaris-type,Artemisia
Artemisia-type,Artemisia
Artemisia norvegica-type,Artemisia
Artemisia campestris-type,Artemisia
Artemisia (Type A),Artemisia
Artemisia (Type B),Artemisia
Artemisia (Type C),Artemisia
Artemisia (Type D),Artemisia
Artemisia herba-alba-type,Artemisia
Artemisia rupestris,Artemisia
Artemisia (Type F),Artemisia
Artemisia herba-alba,Artemisia
Artemisia ss,Artemisia
Artemisia sl.,Artemisia
Artemisia vulgaris,Artemisia
Artemisia campestris,Artemisia
Artemisia genipii/A. mutellina,Artemisia
Artemisia alba-type,Artemisia
Artemisia: clumps,Artemisia
Bruckenthalia spiculifolia,Bruckenthalia spiculifolia
Bruckenthalia,Bruckenthalia spiculifolia
Bruckenthalia-type,Bruckenthalia spiculifolia
Castanea,Castanea sativa
Castanea sativa,Castanea sativa
Castanea-type,Castanea sativa
Centaurea cyanus,Centaurea cyanus-type
Centaurea cyanus-type,Centaurea cyanus-type
Centaurea depressa-type,Centaurea cyanus-type
Centaurea depressa,Centaurea cyanus-type
Centaurea cf. C. cyanus-type,Centaurea cyanus-type
Centaurea montana,Centaurea montana-type
Centaurea montana-type,Centaurea montana-type
Centaurea mollis-type,Centaurea montana-type
Centaurea montana/C. triumfetti,Centaurea montana-type
Centaurea triumfetti-type,Centaurea montana-type
Centaurea scabiosa,Centaurea scabiosa-type
Centaurea scabiosa-type,Centaurea scabiosa-type
Centaurea cf. C. scabiosa-type,Centaurea scabiosa-type
Centaurea collina-type,Centaurea scabiosa-type
Centaurea cf. C. scabiosa,Centaurea scabiosa-type
Centaurea collina,Centaurea scabiosa-type
Crassula aquatica,Umbilicus-type
Umbilicus,Umbilicus-type
Umbilicus-type,Umbilicus-type
Crassula,Umbilicus-type
Umbilicus rupestris-type,Umbilicus-type
Tillaea,Umbilicus-type
Umbilicus rupestris,Umbilicus-type
Polygonum-type (tricolporate),Polygonum-type (tricolporate)
Polygonum,Polygonum-type (tricolporate)
Polygonum undifferentiated,Polygonum-type (tricolporate)
Polygonum-type,Polygonum-type (tricolporate)
Polygonum (tricolporate),Polygonum-type (tricolporate)
Polygonum sp.,Polygonum-type (tricolporate)
Polygonum pp.,Polygonum-type (tricolporate)
Polygonum aviculare/P. bistorta-type,Polygonum-type (tricolporate)
Polygonum sect. Aconogonon,Polygonum-type (tricolporate)
Polygonum sect. Polygonum,Polygonum-type (tricolporate)
Polygonum aviculare,Polygonum aviculare-type
Polygonum aviculare-type,Polygonum aviculare-type
Polygonum arenarium,Polygonum aviculare-type
Polygonum oxyspermum-type,Polygonum oxyspermum-type
Polygonum oxyspermum,Polygonum oxyspermum-type
Polygonum maritimum,Polygonum oxyspermum-type
Polygonum bistorta,Polygonum bistorta
Bistorta major,Polygonum bistorta
Polygonum bistorta-type,Polygonum bistorta-type
Polygonum bistorta/P. viviparum,Polygonum bistorta-type
